               data_ora   rad  temperatura elevazione
2023-04-03 01:12:54.227 10026        41.48         25
2023-04-03 01:12:54.403 10071        41.48         25
2023-04-03 01:12:54.611 10081        41.48         25
2023-04-03 01:12:54.819 10064        41.48         25
2023-04-03 01:12:55.028 10095        41.48         25
2023-04-03 01:12:55.235 10117        41.48         25
2023-04-03 01:12:55.443 10100        41.48         25
2023-04-03 01:12:55.649 10117        41.48         25
2023-04-03 01:12:55.848 10121        41.51         25
2023-04-03 01:12:56.052 10088        41.51         25
2023-04-03 01:12:56.261 10091        41.51         25
2023-04-03 01:12:56.469 10098        41.48         25
2023-04-03 01:12:56.694 10111        41.48         25
2023-04-03 01:12:56.901 10113        41.48         25
2023-04-03 01:12:57.109 10124        41.48         25
2023-04-03 01:12:57.317 10131        41.48         25
2023-04-03 01:12:57.526 10103        41.48         25
2023-04-03 01:12:57.735 10069        41.48         25
2023-04-03 01:12:57.943 10091        41.48         25
2023-04-03 01:12:58.150 10070        41.48         25
2023-04-03 01:12:58.359 10051        41.48         25
2023-04-03 01:12:58.535 10058        41.48         25
2023-04-03 01:12:58.744 10022        41.48         25
2023-04-03 01:12:58.952 10008        41.48         25
2023-04-03 01:12:59.160 10045        41.48         25
2023-04-03 01:12:59.367 10072        41.48         25
2023-04-03 01:12:59.576 10061        41.48         25
2023-04-03 01:12:59.778 10076        41.48         25
2023-04-03 01:12:59.977 10097        41.48         25
2023-04-03 01:13:00.184 10088        41.48         25
2023-04-03 01:13:00.393 10093        41.48         25
2023-04-03 01:13:00.601 10145        41.48         25
2023-04-03 01:13:00.808 10098        41.48         25
2023-04-03 01:13:01.025 10127        41.48         25
2023-04-03 01:13:01.241 10098        41.48         25
2023-04-03 01:13:01.449 10106        41.48         25
2023-04-03 01:13:01.653 10086        41.48         25
2023-04-03 01:13:01.866 10052        41.48         25
2023-04-03 01:13:02.074 10061        41.48         25
2023-04-03 01:13:02.282 10072        41.48         25
2023-04-03 01:13:02.490 10037        41.48         25
2023-04-03 01:13:02.666 10067        41.48         25
2023-04-03 01:13:02.875 10083        41.48         25
2023-04-03 01:13:03.083 10079        41.48         25
2023-04-03 01:13:03.291 10085        41.48         25
2023-04-03 01:13:03.499 10078        41.48         25
2023-04-03 01:13:03.708 10058        41.48         25
2023-04-03 01:13:03.907 10056        41.48         25
2023-04-03 01:13:04.107 10052        41.48         25
2023-04-03 01:13:04.315 10046        41.48         25
2023-04-03 01:13:04.523 10082        41.48         25
2023-04-03 01:13:04.732 10108        41.48         25
2023-04-03 01:13:04.940 10088        41.48         25
2023-04-03 01:13:05.154 10138        41.48         25
2023-04-03 01:13:05.372 10158        41.48         25
2023-04-03 01:13:05.580 10183        41.48         25
2023-04-03 01:13:05.789 10190        41.48         25
2023-04-03 01:13:05.997 10200        41.48         25
2023-04-03 01:13:06.205 10206        41.48         25
2023-04-03 01:13:06.413 10180        41.48         25
2023-04-03 01:13:06.621 10161        41.48         25
2023-04-03 01:13:06.798 10171        41.48         25
2023-04-03 01:13:07.006 10134        41.48         25
2023-04-03 01:13:07.214 10056        41.48         25
2023-04-03 01:13:07.422 10117        41.48         25
2023-04-03 01:13:07.630 10121        41.48         25
2023-04-03 01:13:07.836 10088        41.48         25
2023-04-03 01:13:08.036 10126        41.48         25
2023-04-03 01:13:08.240 10109        41.48         25
2023-04-03 01:13:08.463 10088        41.48         25
2023-04-03 01:13:08.671 10128        41.48         25
2023-04-03 01:13:08.879 10122        41.48         25
2023-04-03 01:13:09.071 10097        41.48         25
2023-04-03 01:13:09.284 10093        41.48         25
2023-04-03 01:13:09.501 10067        41.48         25
2023-04-03 01:13:09.711 10053        41.48         25
2023-04-03 01:13:09.920 10042        41.51         25
2023-04-03 01:13:10.128 10012        41.51         25
2023-04-03 01:13:10.336 10005        41.51         25
2023-04-03 01:13:10.545 10056        41.51         25
2023-04-03 01:13:10.753 10055        41.51         25
2023-04-03 01:13:10.930 10057        41.48         25
2023-04-03 01:13:11.137 10054        41.48         25
2023-04-03 01:13:11.345 10030        41.48         25
2023-04-03 01:13:11.554 10047        41.48         25
2023-04-03 01:13:11.762 10061        41.48         25
2023-04-03 01:13:11.966 10100        41.48         25
2023-04-03 01:13:12.166 10140        41.48         25
2023-04-03 01:13:12.371 10135        41.48         25
2023-04-03 01:13:12.580 10117        41.48         25
2023-04-03 01:13:12.786 10153        41.51         25
2023-04-03 01:13:12.996 10154        41.51         25
2023-04-03 01:13:13.203 10110        41.51         25
2023-04-03 01:13:13.418 10139        41.48         25
2023-04-03 01:13:13.634 10126        41.51         25
2023-04-03 01:13:13.844 10110        41.48         25
2023-04-03 01:13:14.053 10110        41.48         25
2023-04-03 01:13:14.261 10178        41.48         25
2023-04-03 01:13:14.468 10148        41.48         25
2023-04-03 01:13:14.676 10137        41.48         25
2023-04-03 01:13:14.886 10102        41.48         25
2023-04-03 01:13:15.061 10090        41.48         25
2023-04-03 01:13:15.269 10131        41.48         25
2023-04-03 01:13:15.478 10127        41.48         25
2023-04-03 01:13:15.687 10132        41.48         25
2023-04-03 01:13:15.893 10144        41.48         25
2023-04-03 01:13:16.093 10182        41.48         25
2023-04-03 01:13:16.295 10211        41.48         25
2023-04-03 01:13:16.503 10206        41.48         25
2023-04-03 01:13:16.711 10181        41.48         25
2023-04-03 01:13:16.920 10177        41.48         25
2023-04-03 01:13:17.127 10176        41.48         25
2023-04-03 01:13:17.338 10172        41.48         25
2023-04-03 01:13:17.559 10196        41.48         25
2023-04-03 01:13:17.784 10195        41.48         25
2023-04-03 01:13:17.992 10131        41.48         25
2023-04-03 01:13:18.185 10161        41.48         25
2023-04-03 01:13:18.392 10136        41.51         25
2023-04-03 01:13:18.600 10134        41.51         25
2023-04-03 01:13:18.809 10151        41.48         25
2023-04-03 01:13:19.017 10139        41.48         25
2023-04-03 01:13:19.194 10108        41.48         25
2023-04-03 01:13:19.401 10118        41.51         25
2023-04-03 01:13:19.609 10089        41.51         25
2023-04-03 01:13:19.818 10073        41.51         25
2023-04-03 01:13:20.020 10077        41.51         25
2023-04-03 01:13:20.221 10083        41.51         25
2023-04-03 01:13:20.426 10085        41.51         25
2023-04-03 01:13:20.634 10068        41.51         25
2023-04-03 01:13:20.842 10052        41.51         25
2023-04-03 01:13:21.051 10047        41.51         25
2023-04-03 01:13:21.259 10054        41.51         25
2023-04-03 01:13:21.466 10060        41.51         25
2023-04-03 01:13:21.678 10076        41.51         25
2023-04-03 01:13:21.895 10114        41.51         25
2023-04-03 01:13:22.107 10072        41.51         25
2023-04-03 01:13:22.315 10108        41.51         25
2023-04-03 01:13:22.524 10094        41.51         25
2023-04-03 01:13:22.732 10056        41.51         25
2023-04-03 01:13:22.940 10053        41.51         25
2023-04-03 01:13:23.116 10047        41.51         25
2023-04-03 01:13:23.325 10046        41.51         25
2023-04-03 01:13:23.533 10103        41.51         25
2023-04-03 01:13:23.741 10108        41.51         25
2023-04-03 01:13:23.948 10076        41.51         25
2023-04-03 01:13:24.150 10105        41.51         25
2023-04-03 01:13:24.349 10101        41.51         25
2023-04-03 01:13:24.558 10090        41.51         25
2023-04-03 01:13:24.766 10109        41.51         25
2023-04-03 01:13:24.974 10104        41.51         25
2023-04-03 01:13:25.183 10094        41.51         25
2023-04-03 01:13:25.391 10097        41.51         25
2023-04-03 01:13:25.598 10055        41.51         25
2023-04-03 01:13:25.811 10082        41.51         25
2023-04-03 01:13:26.030 10074        41.51         25
2023-04-03 01:13:26.254 10067        41.51         25
2023-04-03 01:13:26.447 10072        41.51         25
2023-04-03 01:13:26.655 10074        41.51         25
2023-04-03 01:13:26.863 10069        41.51         25
2023-04-03 01:13:27.071 10084        41.51         25
2023-04-03 01:13:27.248 10086        41.51         25
2023-04-03 01:13:27.457 10047        41.51         25
2023-04-03 01:13:27.665 10089        41.51         25
2023-04-03 01:13:27.873 10083        41.51         25
2023-04-03 01:13:28.078 10081        41.51         25
2023-04-03 01:13:28.277 10091        41.51         25
2023-04-03 01:13:28.482 10113        41.51         25
2023-04-03 01:13:28.690 10061        41.51         25
2023-04-03 01:13:28.898 10075        41.51         25
2023-04-03 01:13:29.107 10071        41.51         25
2023-04-03 01:13:29.315 10057        41.51         25
2023-04-03 01:13:29.524 10103        41.51         25
2023-04-03 01:13:29.730 10105        41.51         25
2023-04-03 01:13:29.939 10170        41.51         25
2023-04-03 01:13:30.157 10221        41.51         25
2023-04-03 01:13:30.372 10232        41.51         25
2023-04-03 01:13:30.579 10215        41.51         25
2023-04-03 01:13:30.788 10206        41.51         25
2023-04-03 01:13:30.997 10236        41.51         25
2023-04-03 01:13:31.205 10272        41.51         25
2023-04-03 01:13:31.380 10269        41.51         25
2023-04-03 01:13:31.589 10219        41.51         25
2023-04-03 01:13:31.797 10233        41.51         25
2023-04-03 01:13:32.005 10227        41.51         25
2023-04-03 01:13:32.207 10195        41.48         25
2023-04-03 01:13:32.405 10189        41.48         25
2023-04-03 01:13:32.614 10168        41.48         25
2023-04-03 01:13:32.823 10128        41.48         25
2023-04-03 01:13:33.030 10131        41.51         25
2023-04-03 01:13:33.239 10118        41.48         25
2023-04-03 01:13:33.447 10094        41.51         25
2023-04-03 01:13:33.655 10092        41.51         25
2023-04-03 01:13:33.862 10088        41.51         25
2023-04-03 01:13:34.070 10078        41.51         25
2023-04-03 01:13:34.284 10106        41.51         25
2023-04-03 01:13:34.501 10108        41.51         25
2023-04-03 01:13:34.711 10094        41.48         25
2023-04-03 01:13:34.919 10105        41.48         25
2023-04-03 01:13:35.128 10073        41.48         25
2023-04-03 01:13:35.336 10063        41.48         25
2023-04-03 01:13:35.512 10050        41.48         25
2023-04-03 01:13:35.720 10043        41.48         25
2023-04-03 01:13:35.928 10054        41.48         25
2023-04-03 01:13:36.135 10052        41.48         25
2023-04-03 01:13:36.334 10039        41.48         25
2023-04-03 01:13:36.537 10094        41.48         25
2023-04-03 01:13:36.745 10069        41.48         25
2023-04-03 01:13:36.953 10052        41.48         25
2023-04-03 01:13:37.161 10049        41.48         25
2023-04-03 01:13:37.370 10069        41.48         25
2023-04-03 01:13:37.578 10056        41.48         25
2023-04-03 01:13:37.786 10077        41.48         25
2023-04-03 01:13:37.995 10110        41.48         25
2023-04-03 01:13:38.218 10109        41.48         25
2023-04-03 01:13:38.426 10127        41.48         25
2023-04-03 01:13:38.630 10097        41.48         25
2023-04-03 01:13:38.843 10094        41.48         25
2023-04-03 01:13:39.051 10094        41.51         25
2023-04-03 01:13:39.259 10074        41.51         25
2023-04-03 01:13:39.468 10081        41.51         25
2023-04-03 01:13:39.644 10087        41.48         25
2023-04-03 01:13:39.852 10099        41.51         25
2023-04-03 01:13:40.060 10056        41.51         25
2023-04-03 01:13:40.264 10037        41.51         25
2023-04-03 01:13:40.464 10036        41.51         25
2023-04-03 01:13:40.669 10058        41.51         25
2023-04-03 01:13:40.877 10086        41.51         25
2023-04-03 01:13:41.085 10097        41.51         25
2023-04-03 01:13:41.293 10117        41.51         25
2023-04-03 01:13:41.502 10121        41.51         25
2023-04-03 01:13:41.710 10098        41.51         25
2023-04-03 01:13:41.918 10156        41.51         25
2023-04-03 01:13:42.127 10158        41.48         25
2023-04-03 01:13:42.334 10160        41.51         25
2023-04-03 01:13:42.542 10152        41.48         25
2023-04-03 01:13:42.758 10146        41.48         25
2023-04-03 01:13:42.975 10126        41.48         25
2023-04-03 01:13:43.183 10167        41.48         25
2023-04-03 01:13:43.390 10147        41.48         25
2023-04-03 01:13:43.600 10136        41.48         25
2023-04-03 01:13:43.775 10168        41.48         25
2023-04-03 01:13:43.984 10130        41.48         25
2023-04-03 01:13:44.192 10080        41.48         25
2023-04-03 01:13:44.393 10080        41.48         25
2023-04-03 01:13:44.592 10056        41.48         25
2023-04-03 01:13:44.800 10089        41.48         25
2023-04-03 01:13:45.008 10082        41.48         25
2023-04-03 01:13:45.217 10075        41.48         25
2023-04-03 01:13:45.424 10092        41.48         25
2023-04-03 01:13:45.633 10125        41.48         25
2023-04-03 01:13:45.842 10096        41.48         25
2023-04-03 01:13:46.050 10154        41.48         25
2023-04-03 01:13:46.257 10184        41.48         25
2023-04-03 01:13:46.466 10143        41.48         25
2023-04-03 01:13:46.674 10189        41.48         25
2023-04-03 01:13:46.887 10172        41.48         25
2023-04-03 01:13:47.099 10120        41.48         25
2023-04-03 01:13:47.331 10161        41.48         25
2023-04-03 01:13:47.539 10191        41.48         25
2023-04-03 01:13:47.732 10151        41.48         25
2023-04-03 01:13:47.908 10186        41.48         25
2023-04-03 01:13:48.116 10195        41.51         25
2023-04-03 01:13:48.322 10180        41.51         25
2023-04-03 01:13:48.522 10181        41.48         25
2023-04-03 01:13:48.725 10179        41.48         25
2023-04-03 01:13:48.932 10144        41.48         25
2023-04-03 01:13:49.140 10193        41.48         25
2023-04-03 01:13:49.348 10190        41.48         25
2023-04-03 01:13:49.556 10183        41.48         25
2023-04-03 01:13:49.764 10190        41.48         25
2023-04-03 01:13:49.972 10186        41.48         25
2023-04-03 01:13:50.181 10177        41.48         25
2023-04-03 01:13:50.389 10180        41.51         25
2023-04-03 01:13:50.598 10174        41.51         25
2023-04-03 01:13:50.806 10182        41.51         25
2023-04-03 01:13:51.017 10161        41.51         25
2023-04-03 01:13:51.235 10168        41.51         25
2023-04-03 01:13:51.447 10224        41.51         25
2023-04-03 01:13:51.655 10219        41.51         25
2023-04-03 01:13:51.863 10243        41.51         25
2023-04-03 01:13:52.037 10271        41.51         25
2023-04-03 01:13:52.247 10279        41.51         25
2023-04-03 01:13:52.450 10226        41.51         25
2023-04-03 01:13:52.647 10258        41.51         25
2023-04-03 01:13:52.856 10238        41.51         25
2023-04-03 01:13:53.063 10185        41.51         25
2023-04-03 01:13:53.271 10216        41.51         25
2023-04-03 01:13:53.480 10213        41.51         25
2023-04-03 01:13:53.688 10174        41.51         25
2023-04-03 01:13:53.896 10197        41.51         25
2023-04-03 01:13:54.120 10195        41.51         25
2023-04-03 01:13:54.313 10183        41.51         25
2023-04-03 01:13:54.521 10176        41.51         25
2023-04-03 01:13:54.729 10191        41.51         25
2023-04-03 01:13:54.937 10149        41.51         25
2023-04-03 01:13:55.150 10155        41.51         25
2023-04-03 01:13:55.367 10125        41.51         25
2023-04-03 01:13:55.578 10146        41.51         25
2023-04-03 01:13:55.787 10139        41.51         25
2023-04-03 01:13:55.995 10096        41.51         25
2023-04-03 01:13:56.171 10104        41.51         25
2023-04-03 01:13:56.378 10123        41.51         25
2023-04-03 01:13:56.579 10116        41.51         25
2023-04-03 01:13:56.779 10134        41.51         25
2023-04-03 01:13:56.987 10121        41.51         25
2023-04-03 01:13:57.195 10067        41.51         25
2023-04-03 01:13:57.404 10082        41.51         25
2023-04-03 01:13:57.612 10059        41.51         25
2023-04-03 01:13:57.820 10052        41.51         25
2023-04-03 01:13:58.028 10087        41.51         25
2023-04-03 01:13:58.236 10098        41.51         25
2023-04-03 01:13:58.445 10042        41.51         25
2023-04-03 01:13:58.653 10066        41.51         25
2023-04-03 01:13:58.862 10065        41.51         25
2023-04-03 01:13:59.069 10035        41.51         25
2023-04-03 01:13:59.281 10054        41.51         25
2023-04-03 01:13:59.499 10059        41.51         25
2023-04-03 01:13:59.710 10063        41.51         25
2023-04-03 01:13:59.918 10064        41.51         25
2023-04-03 01:14:00.126 10004        41.51         25
2023-04-03 01:14:00.302 10019        41.51         25
2023-04-03 01:14:00.507 10057        41.51         25
2023-04-03 01:14:00.706 10025        41.51         25
2023-04-03 01:14:00.912 10047        41.51         25
2023-04-03 01:14:01.119 10059        41.51         25
2023-04-03 01:14:01.327 10034        41.51         25
2023-04-03 01:14:01.536 10050        41.51         25
2023-04-03 01:14:01.743 10051        41.51         25
2023-04-03 01:14:01.952 10025        41.51         25
2023-04-03 01:14:02.176 10071        41.51         25
2023-04-03 01:14:02.369 10074        41.51         25
2023-04-03 01:14:02.577 10012        41.51         25
2023-04-03 01:14:02.785 10043        41.51         25
2023-04-03 01:14:02.993 10039        41.51         25
2023-04-03 01:14:03.201 10002        41.51         25
2023-04-03 01:14:03.409 10057        41.51         25
2023-04-03 01:14:03.628 10110        41.51         25
2023-04-03 01:14:03.841 10145        41.51         25
2023-04-03 01:14:04.048 10197        41.51         25
2023-04-03 01:14:04.258 10246        41.48         25
2023-04-03 01:14:04.433 10285        41.48         25
2023-04-03 01:14:04.634 10331        41.48         25
2023-04-03 01:14:04.834 10378        41.48         25
2023-04-03 01:17:26.043 10056        41.45         20
2023-04-03 01:17:26.261 10009        41.45         20
2023-04-03 01:17:26.476  9934        41.45         20
2023-04-03 01:17:26.684  9900        41.45         20
2023-04-03 01:17:26.892  9858        41.45         20
2023-04-03 01:17:27.068  9784        41.45         20
2023-04-03 01:17:27.273  9757        41.45         20
2023-04-03 01:17:27.473  9720        41.45         20
2023-04-03 01:17:27.675  9673        41.45         20
2023-04-03 01:17:27.885  9588        41.45         20
2023-04-03 01:17:28.093  9554        41.48         20
2023-04-03 01:17:28.301  9503        41.48         20
2023-04-03 01:17:28.508  9464        41.48         20
2023-04-03 01:17:28.717  9409        41.48         20
2023-04-03 01:17:28.926  9375        41.48         20
2023-04-03 01:17:29.134  9333        41.48         20
2023-04-03 01:17:29.359  9274        41.45         20
2023-04-03 01:17:29.566  9270        41.48         20
2023-04-03 01:17:29.759  9225        41.48         20
2023-04-03 01:17:29.967  9192        41.45         20
2023-04-03 01:17:30.175  9158        41.45         20
2023-04-03 01:17:30.389  9124        41.45         20
2023-04-03 01:17:30.606  9091        41.45         20
2023-04-03 01:17:30.815  9070        41.45         20
2023-04-03 01:17:31.024  9044        41.45         20
2023-04-03 01:17:31.200  8996        41.48         20
2023-04-03 01:17:31.402  8986        41.48         20
2023-04-03 01:17:31.600  8985        41.48         20
2023-04-03 01:17:31.808  8926        41.48         20
2023-04-03 01:17:32.017  8898        41.48         20
2023-04-03 01:17:32.225  8861        41.48         20
2023-04-03 01:17:32.433  8832        41.48         20
2023-04-03 01:17:32.641  8847        41.48         20
2023-04-03 01:17:32.850  8828        41.48         20
2023-04-03 01:17:33.058  8820        41.48         20
2023-04-03 01:17:33.266  8790        41.48         20
2023-04-03 01:17:33.474  8758        41.48         20
2023-04-03 01:17:33.681  8712        41.48         20
2023-04-03 01:17:33.890  8711        41.48         20
2023-04-03 01:17:34.098  8708        41.48         20
2023-04-03 01:17:34.306  8716        41.48         20
2023-04-03 01:17:34.513  8698        41.48         20
2023-04-03 01:17:34.735  8702        41.48         20
2023-04-03 01:17:34.946  8678        41.48         20
2023-04-03 01:17:35.154  8682        41.48         20
2023-04-03 01:17:35.331  8691        41.48         20
2023-04-03 01:17:35.530  8696        41.48         20
2023-04-03 01:17:35.731  8707        41.48         20
2023-04-03 01:17:35.940  8691        41.48         20
2023-04-03 01:17:36.147  8713        41.48         20
2023-04-03 01:17:36.355  8697        41.48         20
2023-04-03 01:17:36.563  8699        41.48         20
2023-04-03 01:17:36.773  8716        41.48         20
2023-04-03 01:17:36.981  8698        41.48         20
2023-04-03 01:17:37.189  8707        41.48         20
2023-04-03 01:17:37.396  8703        41.48         20
2023-04-03 01:17:37.605  8700        41.48         20
2023-04-03 01:17:37.813  8704        41.48         20
2023-04-03 01:17:38.022  8697        41.48         20
2023-04-03 01:17:38.231  8671        41.48         20
2023-04-03 01:17:38.454  8687        41.48         20
2023-04-03 01:17:38.662  8668        41.48         20
2023-04-03 01:17:38.863  8700        41.48         20
2023-04-03 01:17:39.079  8688        41.48         20
2023-04-03 01:17:39.286  8674        41.48         20
2023-04-03 01:17:39.458  8671        41.48         20
2023-04-03 01:17:39.655  8660        41.48         20
2023-04-03 01:17:39.863  8659        41.48         20
2023-04-03 01:17:40.070  8648        41.48         20
2023-04-03 01:17:40.278  8635        41.48         20
2023-04-03 01:17:40.489  8646        41.45         20
2023-04-03 01:17:40.696  8620        41.45         20
2023-04-03 01:17:40.904  8620        41.45         20
2023-04-03 01:17:41.112  8620        41.45         20
2023-04-03 01:17:41.321  8605        41.45         20
2023-04-03 01:17:41.529  8579        41.45         20
2023-04-03 01:17:41.738  8553        41.45         20
2023-04-03 01:17:41.945  8579        41.45         20
2023-04-03 01:17:42.152  8591        41.45         20
2023-04-03 01:17:42.362  8587        41.45         20
2023-04-03 01:17:42.569  8632        41.45         20
2023-04-03 01:17:42.779  8660        41.45         20
2023-04-03 01:17:42.990  8657        41.45         20
2023-04-03 01:17:43.207  8650        41.45         20
2023-04-03 01:17:43.419  8627        41.45         20
2023-04-03 01:17:43.589  8602        41.45         20
2023-04-03 01:17:43.787  8591        41.45         20
2023-04-03 01:17:43.996  8576        41.45         20
2023-04-03 01:17:44.204  8568        41.45         20
2023-04-03 01:17:44.412  8567        41.45         20
2023-04-03 01:17:44.620  8567        41.45         20
2023-04-03 01:17:44.828  8586        41.45         20
2023-04-03 01:17:45.037  8617        41.45         20
2023-04-03 01:17:45.245  8618        41.45         20
2023-04-03 01:17:45.453  8629        41.45         20
2023-04-03 01:17:45.661  8642        41.45         20
2023-04-03 01:17:45.869  8600        41.45         20
2023-04-03 01:17:46.078  8589        41.45         20
2023-04-03 01:17:46.285  8605        41.45         20
2023-04-03 01:17:46.495  8610        41.45         20
2023-04-03 01:17:46.703  8594        41.45         20
2023-04-03 01:17:46.911  8593        41.45         20
2023-04-03 01:17:47.119  8575        41.45         20
2023-04-03 01:17:47.330  8562        41.45         20
2023-04-03 01:17:47.549  8538        41.45         20
2023-04-03 01:17:47.759  8531        41.45         20
2023-04-03 01:17:47.919  8530        41.45         20
2023-04-03 01:17:48.127  8554        41.45         20
2023-04-03 01:17:48.336  8556        41.45         20
2023-04-03 01:17:48.544  8564        41.45         20
2023-04-03 01:17:48.752  8562        41.48         20
2023-04-03 01:17:48.960  8581        41.48         20
2023-04-03 01:17:49.168  8596        41.48         20
2023-04-03 01:17:49.376  8585        41.48         20
2023-04-03 01:17:49.581  8566        41.48         20
2023-04-03 01:17:49.784  8566        41.48         20
2023-04-03 01:17:50.000  8574        41.48         20
2023-04-03 01:17:50.208  8533        41.48         20
2023-04-03 01:17:50.417  8523        41.48         20
2023-04-03 01:17:50.625  8507        41.48         20
2023-04-03 01:17:50.833  8491        41.48         20
2023-04-03 01:17:51.041  8515        41.48         20
2023-04-03 01:17:51.250  8523        41.48         20
2023-04-03 01:17:51.458  8521        41.48         20
2023-04-03 01:17:51.671  8524        41.48         20
2023-04-03 01:17:51.890  8547        41.48         20
2023-04-03 01:17:52.050  8544        41.48         20
2023-04-03 01:17:52.258  8513        41.48         20
2023-04-03 01:17:52.467  8512        41.48         20
2023-04-03 01:17:52.675  8509        41.48         20
2023-04-03 01:17:52.883  8480        41.48         20
2023-04-03 01:17:53.091  8471        41.48         20
2023-04-03 01:17:53.299  8483        41.48         20
2023-04-03 01:17:53.508  8508        41.48         20
2023-04-03 01:17:53.710  8504        41.48         20
2023-04-03 01:17:53.914  8494        41.45         20
2023-04-03 01:17:54.130  8503        41.48         20
2023-04-03 01:17:54.356  8483        41.45         20
2023-04-03 01:17:54.548  8481        41.45         20
2023-04-03 01:17:54.757  8492        41.45         20
2023-04-03 01:17:54.965  8460        41.45         20
2023-04-03 01:17:55.172  8477        41.45         20
2023-04-03 01:17:55.382  8486        41.48         20
2023-04-03 01:17:55.590  8477        41.48         20
2023-04-03 01:17:55.802  8495        41.48         20
2023-04-03 01:17:56.018  8484        41.48         20
2023-04-03 01:17:56.177  8488        41.48         20
2023-04-03 01:17:56.390  8522        41.48         20
2023-04-03 01:17:56.598  8509        41.48         20
2023-04-03 01:17:56.807  8514        41.48         20
2023-04-03 01:17:57.015  8518        41.48         20
2023-04-03 01:17:57.223  8509        41.48         20
2023-04-03 01:17:57.431  8513        41.48         20
2023-04-03 01:17:57.639  8553        41.48         20
2023-04-03 01:17:57.841  8537        41.48         20
2023-04-03 01:17:58.039  8542        41.48         20
2023-04-03 01:17:58.260  8555        41.48         20
2023-04-03 01:17:58.472  8519        41.48         20
2023-04-03 01:17:58.680  8517        41.48         20
2023-04-03 01:17:58.889  8512        41.48         20
2023-04-03 01:17:59.097  8506        41.48         20
2023-04-03 01:17:59.306  8524        41.48         20
2023-04-03 01:17:59.514  8527        41.48         20
2023-04-03 01:17:59.722  8520        41.48         20
2023-04-03 01:17:59.933  8528        41.48         20
2023-04-03 01:18:00.151  8561        41.48         20
2023-04-03 01:18:00.314  8540        41.48         20
2023-04-03 01:18:00.522  8543        41.48         20
2023-04-03 01:18:00.730  8541        41.48         20
2023-04-03 01:18:00.939  8573        41.48         20
2023-04-03 01:18:01.147  8575        41.48         20
2023-04-03 01:18:01.355  8577        41.48         20
2023-04-03 01:18:01.564  8578        41.48         20
2023-04-03 01:18:01.771  8595        41.48         20
2023-04-03 01:18:01.970  8601        41.48         20
2023-04-03 01:18:02.172  8600        41.48         20
2023-04-03 01:18:02.389  8626        41.48         20
2023-04-03 01:18:02.604  8608        41.48         20
2023-04-03 01:18:02.812  8622        41.48         20
2023-04-03 01:18:03.020  8653        41.48         20
2023-04-03 01:18:03.229  8602        41.48         20
2023-04-03 01:18:03.436  8598        41.48         20
2023-04-03 01:18:03.645  8599        41.48         20
2023-04-03 01:18:03.853  8582        41.48         20
2023-04-03 01:18:04.064  8587        41.48         20
2023-04-03 01:18:04.282  8583        41.48         20
2023-04-03 01:18:04.444  8606        41.48         20
2023-04-03 01:18:04.651  8632        41.48         20
2023-04-03 01:18:04.861  8627        41.48         20
2023-04-03 01:18:05.069  8641        41.48         20
2023-04-03 01:18:05.277  8660        41.48         20
2023-04-03 01:18:05.486  8690        41.48         20
2023-04-03 01:18:05.695  8696        41.48         20
2023-04-03 01:18:05.902  8710        41.48         20
2023-04-03 01:18:06.110  8722        41.48         20
2023-04-03 01:18:06.315  8709        41.48         20
2023-04-03 01:18:06.519  8691        41.48         20
2023-04-03 01:18:06.735  8693        41.48         20
2023-04-03 01:18:06.942  8694        41.48         20
2023-04-03 01:18:07.151  8685        41.48         20
2023-04-03 01:18:07.360  8670        41.48         20
2023-04-03 01:18:07.568  8656        41.48         20
2023-04-03 01:18:07.776  8684        41.48         20
2023-04-03 01:18:07.985  8656        41.48         20
2023-04-03 01:18:08.193  8647        41.48         20
2023-04-03 01:18:08.411  8640        41.48         20
2023-04-03 01:18:08.577  8646        41.48         20
2023-04-03 01:18:08.785  8678        41.48         20
2023-04-03 01:18:08.993  8687        41.48         20
2023-04-03 01:18:09.201  8670        41.48         20
2023-04-03 01:18:09.409  8677        41.48         20
2023-04-03 01:18:09.618  8684        41.48         20
2023-04-03 01:18:09.826  8697        41.48         20
2023-04-03 01:18:10.028  8702        41.48         20
2023-04-03 01:18:10.226  8699        41.48         20
2023-04-03 01:18:10.434  8697        41.48         20
2023-04-03 01:18:10.647  8696        41.48         20
2023-04-03 01:18:10.864  8687        41.48         20
2023-04-03 01:18:11.075  8675        41.48         20
2023-04-03 01:18:11.283  8666        41.48         20
2023-04-03 01:18:11.492  8664        41.48         20
2023-04-03 01:18:11.700  8630        41.48         20
2023-04-03 01:18:11.909  8646        41.48         20
2023-04-03 01:18:12.117  8632        41.48         20
2023-04-03 01:18:12.325  8639        41.48         20
2023-04-03 01:18:12.537  8633        41.48         20
2023-04-03 01:18:12.709  8637        41.48         20
2023-04-03 01:18:12.917  8644        41.48         20
2023-04-03 01:18:13.126  8651        41.48         20
2023-04-03 01:18:13.333  8671        41.48         20
2023-04-03 01:18:13.542  8682        41.48         20
2023-04-03 01:18:13.750  8665        41.48         20
2023-04-03 01:18:13.957  8649        41.48         20
2023-04-03 01:18:14.156  8696        41.48         20
2023-04-03 01:18:14.359  8698        41.48         20
2023-04-03 01:18:14.568  8713        41.48         20
2023-04-03 01:18:14.776  8677        41.45         20
2023-04-03 01:18:14.999  8661        41.48         20
2023-04-03 01:18:15.224  8623        41.48         20
