RAL10
Sampling=1
Gain=5
Zero_base=4854
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:28:24.768 9139 41.23
04/18/2023 10:28:24.974 9146 41.23
04/18/2023 10:28:25.184 9163 41.23
04/18/2023 10:28:25.393 9167 41.23
04/18/2023 10:28:25.602 9145 41.23
04/18/2023 10:28:25.809 9143 41.23
04/18/2023 10:28:26.017 9138 41.23
04/18/2023 10:28:26.194 9141 41.23
04/18/2023 10:28:26.401 9141 41.23
04/18/2023 10:28:26.610 9138 41.23
04/18/2023 10:28:26.811 9146 41.23
04/18/2023 10:28:27.010 9149 41.23
04/18/2023 10:28:27.218 9140 41.23
04/18/2023 10:28:27.426 9143 41.23
04/18/2023 10:28:27.635 9127 41.23
04/18/2023 10:28:27.843 9140 41.23
04/18/2023 10:28:28.051 9145 41.23
04/18/2023 10:28:28.260 9136 41.23
04/18/2023 10:28:28.467 9131 41.20
04/18/2023 10:28:28.676 9153 41.23
04/18/2023 10:28:28.884 9141 41.23
04/18/2023 10:28:29.096 9142 41.23
04/18/2023 10:28:29.314 9127 41.23
04/18/2023 10:28:29.525 9135 41.23
04/18/2023 10:28:29.733 9132 41.23
04/18/2023 10:28:29.941 9130 41.23
04/18/2023 10:28:30.148 9122 41.23
04/18/2023 10:28:30.325 9114 41.23
04/18/2023 10:28:30.534 9122 41.23
04/18/2023 10:28:30.739 9095 41.23
04/18/2023 10:28:30.938 9122 41.23
04/18/2023 10:28:31.142 9111 41.23
04/18/2023 10:28:31.351 9113 41.23
04/18/2023 10:28:31.574 9114 41.23
04/18/2023 10:28:31.782 9113 41.23
04/18/2023 10:28:31.990 9115 41.23
04/18/2023 10:28:32.198 9122 41.23
04/18/2023 10:28:32.392 9110 41.23
04/18/2023 10:28:32.599 9115 41.23
04/18/2023 10:28:32.807 9117 41.23
04/18/2023 10:28:33.016 9113 41.23
04/18/2023 10:28:33.224 9100 41.23
04/18/2023 10:28:33.438 9095 41.23
04/18/2023 10:28:33.657 9079 41.23
04/18/2023 10:28:33.865 9096 41.23
04/18/2023 10:28:34.073 9090 41.23
04/18/2023 10:28:34.281 9075 41.23
04/18/2023 10:28:34.457 9081 41.23
04/18/2023 10:28:34.666 9070 41.23
04/18/2023 10:28:34.865 9093 41.23
04/18/2023 10:28:35.066 9083 41.23
04/18/2023 10:28:35.274 9093 41.23
04/18/2023 10:28:35.482 9104 41.23
04/18/2023 10:28:35.690 9079 41.23
04/18/2023 10:28:35.897 9078 41.23
04/18/2023 10:28:36.106 9095 41.23
04/18/2023 10:28:36.314 9096 41.20
04/18/2023 10:28:36.522 9096 41.20
04/18/2023 10:28:36.730 9096 41.23
04/18/2023 10:28:36.938 9074 41.23
04/18/2023 10:28:37.147 9097 41.20
04/18/2023 10:28:37.354 9082 41.23
04/18/2023 10:28:37.563 9078 41.23
04/18/2023 10:28:37.776 9102 41.23
04/18/2023 10:28:37.991 9099 41.20
04/18/2023 10:28:38.203 9089 41.23
04/18/2023 10:28:38.408 9090 41.23
04/18/2023 10:28:38.619 9111 41.23
04/18/2023 10:28:38.795 9075 41.23
04/18/2023 10:28:38.995 9086 41.23
04/18/2023 10:28:39.196 9097 41.23
04/18/2023 10:28:39.405 9107 41.23
04/18/2023 10:28:39.612 9122 41.23
04/18/2023 10:28:39.820 9111 41.23
04/18/2023 10:28:40.028 9085 41.23
04/18/2023 10:28:40.237 9108 41.23
04/18/2023 10:28:40.445 9110 41.23
04/18/2023 10:28:40.652 9113 41.23
04/18/2023 10:28:40.861 9102 41.20
04/18/2023 10:28:41.069 9105 41.20
04/18/2023 10:28:41.278 9098 41.20
04/18/2023 10:28:41.486 9108 41.20
04/18/2023 10:28:41.694 9091 41.20
04/18/2023 10:28:41.902 9120 41.20
04/18/2023 10:28:42.117 9103 41.20
04/18/2023 10:28:42.335 9107 41.20
04/18/2023 10:28:42.544 9092 41.20
04/18/2023 10:28:42.751 9116 41.23
04/18/2023 10:28:42.922 9134 41.20
04/18/2023 10:28:43.120 9152 41.23
04/18/2023 10:28:43.328 9168 41.23
04/18/2023 10:28:43.535 9166 41.23
04/18/2023 10:28:43.744 9186 41.23
04/18/2023 10:28:43.952 9189 41.23
04/18/2023 10:28:44.160 9196 41.23
04/18/2023 10:28:44.369 9180 41.23
04/18/2023 10:28:44.576 9197 41.23
04/18/2023 10:28:44.785 9216 41.20
04/18/2023 10:28:44.994 9193 41.23
04/18/2023 10:28:45.202 9196 41.23
04/18/2023 10:28:45.410 9214 41.23
04/18/2023 10:28:45.618 9191 41.23
04/18/2023 10:28:45.826 9205 41.23
04/18/2023 10:28:46.033 9189 41.23
04/18/2023 10:28:46.243 9203 41.23
04/18/2023 10:28:46.461 9206 41.23
04/18/2023 10:28:46.675 9223 41.23
04/18/2023 10:28:46.883 9217 41.23
04/18/2023 10:28:47.049 9178 41.23
04/18/2023 10:28:47.252 9194 41.23
04/18/2023 10:28:47.459 9214 41.23
04/18/2023 10:28:47.667 9199 41.23
04/18/2023 10:28:47.875 9186 41.23
04/18/2023 10:28:48.084 9193 41.23
04/18/2023 10:28:48.292 9208 41.23
04/18/2023 10:28:48.500 9172 41.23
04/18/2023 10:28:48.709 9180 41.23
04/18/2023 10:28:48.916 9207 41.23
04/18/2023 10:28:49.125 9183 41.23
04/18/2023 10:28:49.332 9185 41.23
04/18/2023 10:28:49.542 9187 41.23
04/18/2023 10:28:49.750 9209 41.23
04/18/2023 10:28:49.958 9177 41.23
04/18/2023 10:28:50.166 9187 41.23
04/18/2023 10:28:50.374 9194 41.23
04/18/2023 10:28:50.589 9206 41.23
04/18/2023 10:28:50.805 9200 41.23
04/18/2023 10:28:51.013 9197 41.23
04/18/2023 10:28:51.177 9202 41.23
04/18/2023 10:28:51.382 9194 41.23
04/18/2023 10:28:51.590 9159 41.23
04/18/2023 10:28:51.799 9191 41.23
04/18/2023 10:28:52.007 9185 41.23
04/18/2023 10:28:52.215 9175 41.23
04/18/2023 10:28:52.424 9170 41.23
04/18/2023 10:28:52.647 9208 41.23
04/18/2023 10:28:52.855 9186 41.23
04/18/2023 10:28:53.047 9174 41.23
04/18/2023 10:28:53.256 9185 41.23
04/18/2023 10:28:53.464 9205 41.23
04/18/2023 10:28:53.672 9198 41.23
04/18/2023 10:28:53.880 9182 41.23
04/18/2023 10:28:54.091 9201 41.23
04/18/2023 10:28:54.296 9216 41.23
04/18/2023 10:28:54.505 9180 41.23
04/18/2023 10:28:54.713 9195 41.23
04/18/2023 10:28:54.930 9202 41.23
04/18/2023 10:28:55.144 9184 41.23
04/18/2023 10:28:55.306 9190 41.23
04/18/2023 10:28:55.518 9202 41.23
04/18/2023 10:28:55.722 9212 41.23
04/18/2023 10:28:55.930 9211 41.23
04/18/2023 10:28:56.137 9203 41.23
04/18/2023 10:28:56.346 9198 41.23
04/18/2023 10:28:56.554 9214 41.23
04/18/2023 10:28:56.762 9191 41.23
04/18/2023 10:28:56.969 9203 41.23
04/18/2023 10:28:57.170 9207 41.23
04/18/2023 10:28:57.388 9206 41.23
04/18/2023 10:28:57.595 9199 41.23
04/18/2023 10:28:57.803 9199 41.20
04/18/2023 10:28:58.011 9210 41.20
04/18/2023 10:28:58.221 9201 41.20
04/18/2023 10:28:58.427 9181 41.20
04/18/2023 10:28:58.635 9194 41.20
04/18/2023 10:28:58.844 9189 41.23
04/18/2023 10:28:59.063 9178 41.20
04/18/2023 10:28:59.277 9195 41.20
04/18/2023 10:28:59.438 9221 41.20
