data_ora,rad,temperatura,elevazione
2023-02-17 05:32:29.851,4063,40.35,30
2023-02-17 05:32:30.060,4052,40.38,30
2023-02-17 05:32:30.263,4033,40.38,30
2023-02-17 05:32:30.461,4036,40.38,30
2023-02-17 05:32:30.669,4029,40.38,30
2023-02-17 05:32:30.887,4036,40.38,30
2023-02-17 05:32:31.102,4064,40.38,30
2023-02-17 05:32:31.310,4060,40.38,30
2023-02-17 05:32:31.518,4060,40.38,30
2023-02-17 05:32:31.726,4065,40.38,30
2023-02-17 05:32:31.935,4078,40.38,30
2023-02-17 05:32:32.143,4061,40.38,30
2023-02-17 05:32:32.350,4061,40.38,30
2023-02-17 05:32:32.565,4055,40.38,30
2023-02-17 05:32:32.735,4037,40.38,30
2023-02-17 05:32:32.943,4029,40.38,30
2023-02-17 05:32:33.150,4022,40.38,30
2023-02-17 05:32:33.359,3998,40.38,30
2023-02-17 05:32:33.568,4000,40.38,30
2023-02-17 05:32:33.776,3984,40.38,30
2023-02-17 05:32:33.983,3980,40.38,30
2023-02-17 05:32:34.188,3992,40.38,30
2023-02-17 05:32:34.387,3997,40.38,30
2023-02-17 05:32:34.592,4013,40.38,30
2023-02-17 05:32:34.811,4032,40.38,30
2023-02-17 05:32:35.023,4027,40.38,30
2023-02-17 05:32:35.233,4027,40.38,30
2023-02-17 05:32:35.441,4038,40.38,30
2023-02-17 05:32:35.647,4049,40.38,30
2023-02-17 05:32:35.856,4035,40.38,30
2023-02-17 05:32:36.064,4022,40.38,30
2023-02-17 05:32:36.272,4014,40.38,30
2023-02-17 05:32:36.491,3990,40.38,30
2023-02-17 05:32:36.656,3990,40.38,30
2023-02-17 05:32:36.864,3982,40.38,30
2023-02-17 05:32:37.074,3993,40.38,30
2023-02-17 05:32:37.283,3979,40.38,30
2023-02-17 05:32:37.490,3965,40.38,30
2023-02-17 05:32:37.714,3970,40.38,30
2023-02-17 05:32:37.904,3973,40.38,30
2023-02-17 05:32:38.112,3984,40.38,30
2023-02-17 05:32:38.321,4006,40.38,30
2023-02-17 05:32:38.519,4007,40.38,30
2023-02-17 05:32:38.736,3997,40.38,30
2023-02-17 05:32:38.947,4009,40.35,30
2023-02-17 05:32:39.156,4004,40.35,30
2023-02-17 05:32:39.363,4039,40.38,30
2023-02-17 05:32:39.572,4030,40.38,30
2023-02-17 05:32:39.781,4025,40.38,30
2023-02-17 05:32:39.988,4024,40.38,30
2023-02-17 05:32:40.196,4052,40.38,30
2023-02-17 05:32:40.415,4038,40.38,30
2023-02-17 05:32:40.581,4047,40.38,30
2023-02-17 05:32:40.788,4051,40.38,30
2023-02-17 05:32:40.996,4047,40.38,30
2023-02-17 05:32:41.205,4026,40.38,30
2023-02-17 05:32:41.413,4014,40.38,30
2023-02-17 05:32:41.621,3982,40.35,30
2023-02-17 05:32:41.830,3995,40.35,30
2023-02-17 05:32:42.036,3998,40.35,30
2023-02-17 05:32:42.235,3989,40.38,30
2023-02-17 05:32:42.436,3976,40.35,30
2023-02-17 05:32:42.658,3976,40.35,30
2023-02-17 05:32:42.868,3963,40.35,30
2023-02-17 05:32:43.078,3970,40.35,30
2023-02-17 05:32:43.301,4007,40.35,30
2023-02-17 05:32:43.510,4001,40.35,30
2023-02-17 05:32:43.703,3996,40.35,30
2023-02-17 05:32:43.908,3969,40.35,30
2023-02-17 05:32:44.119,3961,40.35,30
2023-02-17 05:32:44.334,3967,40.35,30
2023-02-17 05:32:44.502,3960,40.35,30
2023-02-17 05:32:44.709,3961,40.35,30
2023-02-17 05:32:44.918,3979,40.35,30
2023-02-17 05:32:45.125,3983,40.35,30
2023-02-17 05:32:45.334,3978,40.35,30
2023-02-17 05:32:45.542,3993,40.35,30
2023-02-17 05:32:45.751,4009,40.35,30
2023-02-17 05:32:45.959,4000,40.35,30
2023-02-17 05:32:46.158,4005,40.38,30
2023-02-17 05:32:46.359,4004,40.35,30
2023-02-17 05:32:46.578,4026,40.35,30
2023-02-17 05:32:46.791,4033,40.35,30
2023-02-17 05:32:46.999,4018,40.35,30
2023-02-17 05:32:47.207,4013,40.35,30
2023-02-17 05:32:47.415,4033,40.35,30
2023-02-17 05:32:47.625,4026,40.35,30
2023-02-17 05:32:47.831,3998,40.35,30
2023-02-17 05:32:48.039,4004,40.35,30
2023-02-17 05:32:48.255,4011,40.35,30
2023-02-17 05:32:48.425,3980,40.35,30
