RAL10
Sampling=1
Gain=1
Zero_base=10518
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 08:55:41.376 1358 41.02
04/18/2023 08:55:41.576 1358 41.02
04/18/2023 08:55:41.786 1366 41.05
04/18/2023 08:55:42.005 1357 41.05
04/18/2023 08:55:42.214 1362 41.05
04/18/2023 08:55:42.422 1366 41.02
04/18/2023 08:55:42.630 1352 41.05
04/18/2023 08:55:42.840 1362 41.05
04/18/2023 08:55:43.063 1359 41.02
04/18/2023 08:55:43.269 1364 41.02
04/18/2023 08:55:43.494 1353 41.02
04/18/2023 08:55:43.639 1365 41.02
04/18/2023 08:55:43.846 1350 41.02
04/18/2023 08:55:44.055 1355 41.02
04/18/2023 08:55:44.263 1358 41.02
04/18/2023 08:55:44.471 1358 41.05
04/18/2023 08:55:44.679 1347 41.05
04/18/2023 08:55:44.887 1344 41.05
04/18/2023 08:55:45.096 1366 41.05
04/18/2023 08:55:45.304 1365 41.05
04/18/2023 08:55:45.512 1363 41.05
04/18/2023 08:55:45.721 1356 41.02
04/18/2023 08:55:45.929 1353 41.05
04/18/2023 08:55:46.137 1362 41.05
04/18/2023 08:55:46.353 1354 41.05
04/18/2023 08:55:46.569 1367 41.05
04/18/2023 08:55:46.777 1355 41.05
04/18/2023 08:55:46.985 1361 41.05
04/18/2023 08:55:47.161 1355 41.05
04/18/2023 08:55:47.368 1356 41.05
04/18/2023 08:55:47.567 1364 41.05
04/18/2023 08:55:47.771 1371 41.05
04/18/2023 08:55:47.978 1363 41.05
04/18/2023 08:55:48.187 1361 41.05
04/18/2023 08:55:48.395 1358 41.05
04/18/2023 08:55:48.602 1360 41.05
04/18/2023 08:55:48.811 1360 41.05
04/18/2023 08:55:49.019 1367 41.05
04/18/2023 08:55:49.232 1368 41.05
04/18/2023 08:55:49.436 1355 41.05
04/18/2023 08:55:49.658 1363 41.05
04/18/2023 08:55:49.869 1358 41.05
04/18/2023 08:55:50.076 1360 41.05
04/18/2023 08:55:50.285 1356 41.05
04/18/2023 08:55:50.493 1378 41.05
04/18/2023 08:55:50.669 1354 41.05
04/18/2023 08:55:50.876 1352 41.05
04/18/2023 08:55:51.085 1361 41.05
04/18/2023 08:55:51.293 1359 41.05
04/18/2023 08:55:51.495 1354 41.05
04/18/2023 08:55:51.694 1359 41.08
04/18/2023 08:55:51.902 1355 41.08
04/18/2023 08:55:52.110 1362 41.08
04/18/2023 08:55:52.318 1355 41.08
04/18/2023 08:55:52.527 1355 41.08
04/18/2023 08:55:52.740 1364 41.08
04/18/2023 08:55:52.958 1361 41.08
04/18/2023 08:55:53.167 1360 41.05
04/18/2023 08:55:53.375 1357 41.05
04/18/2023 08:55:53.582 1361 41.05
04/18/2023 08:55:53.791 1349 41.05
04/18/2023 08:55:54.015 1360 41.05
04/18/2023 08:55:54.191 1355 41.08
04/18/2023 08:55:54.384 1358 41.05
04/18/2023 08:55:54.592 1355 41.08
04/18/2023 08:55:54.799 1357 41.08
04/18/2023 08:55:55.009 1357 41.08
04/18/2023 08:55:55.220 1361 41.08
04/18/2023 08:55:55.420 1355 41.08
04/18/2023 08:55:55.620 1364 41.08
04/18/2023 08:55:55.825 1362 41.08
04/18/2023 08:55:56.048 1355 41.08
04/18/2023 08:55:56.257 1358 41.08
04/18/2023 08:55:56.466 1358 41.05
04/18/2023 08:55:56.673 1355 41.08
04/18/2023 08:55:56.881 1361 41.08
04/18/2023 08:55:57.090 1361 41.08
04/18/2023 08:55:57.302 1356 41.08
04/18/2023 08:55:57.523 1365 41.08
04/18/2023 08:55:57.682 1363 41.08
04/18/2023 08:55:57.891 1357 41.08
04/18/2023 08:55:58.099 1356 41.08
04/18/2023 08:55:58.307 1361 41.08
04/18/2023 08:55:58.516 1361 41.08
04/18/2023 08:55:58.723 1358 41.08
04/18/2023 08:55:58.931 1356 41.08
04/18/2023 08:55:59.140 1354 41.08
04/18/2023 08:55:59.348 1356 41.08
04/18/2023 08:55:59.556 1358 41.08
04/18/2023 08:55:59.764 1356 41.08
04/18/2023 08:55:59.973 1357 41.08
04/18/2023 08:56:00.181 1365 41.08
04/18/2023 08:56:00.388 1358 41.08
04/18/2023 08:56:00.607 1360 41.08
04/18/2023 08:56:00.821 1353 41.08
04/18/2023 08:56:01.030 1362 41.08
04/18/2023 08:56:01.206 1359 41.08
04/18/2023 08:56:01.412 1351 41.08
04/18/2023 08:56:01.612 1359 41.08
04/18/2023 08:56:01.813 1354 41.08
04/18/2023 08:56:02.022 1350 41.08
04/18/2023 08:56:02.230 1354 41.08
04/18/2023 08:56:02.438 1355 41.08
04/18/2023 08:56:02.647 1362 41.08
04/18/2023 08:56:02.853 1355 41.08
04/18/2023 08:56:03.062 1359 41.08
04/18/2023 08:56:03.271 1353 41.08
04/18/2023 08:56:03.495 1358 41.08
04/18/2023 08:56:03.691 1359 41.08
04/18/2023 08:56:03.911 1355 41.08
04/18/2023 08:56:04.120 1353 41.08
04/18/2023 08:56:04.328 1355 41.08
04/18/2023 08:56:04.536 1362 41.08
04/18/2023 08:56:04.713 1363 41.08
04/18/2023 08:56:04.920 1364 41.08
04/18/2023 08:56:05.129 1356 41.08
04/18/2023 08:56:05.337 1353 41.08
04/18/2023 08:56:05.543 1369 41.08
04/18/2023 08:56:05.742 1355 41.08
04/18/2023 08:56:05.945 1354 41.08
04/18/2023 08:56:06.154 1352 41.08
04/18/2023 08:56:06.362 1355 41.08
04/18/2023 08:56:06.570 1360 41.08
04/18/2023 08:56:06.777 1360 41.08
04/18/2023 08:56:06.998 1362 41.08
04/18/2023 08:56:07.210 1356 41.08
04/18/2023 08:56:07.418 1366 41.08
04/18/2023 08:56:07.628 1362 41.08
04/18/2023 08:56:07.834 1357 41.08
04/18/2023 08:56:08.042 1369 41.08
04/18/2023 08:56:08.251 1357 41.08
04/18/2023 08:56:08.426 1361 41.08
04/18/2023 08:56:08.635 1359 41.08
04/18/2023 08:56:08.844 1363 41.08
04/18/2023 08:56:09.050 1355 41.08
04/18/2023 08:56:09.259 1342 41.08
04/18/2023 08:56:09.462 1357 41.08
04/18/2023 08:56:09.671 1365 41.08
04/18/2023 08:56:09.871 1354 41.08
04/18/2023 08:56:10.083 1364 41.08
04/18/2023 08:56:10.299 1362 41.08
04/18/2023 08:56:10.508 1363 41.08
04/18/2023 08:56:10.716 1370 41.08
04/18/2023 08:56:10.924 1357 41.08
04/18/2023 08:56:11.133 1362 41.08
04/18/2023 08:56:11.357 1365 41.08
04/18/2023 08:56:11.564 1353 41.08
04/18/2023 08:56:11.789 1357 41.08
04/18/2023 08:56:11.933 1359 41.08
04/18/2023 08:56:12.141 1361 41.08
04/18/2023 08:56:12.350 1360 41.08
04/18/2023 08:56:12.558 1352 41.08
04/18/2023 08:56:12.766 1359 41.08
04/18/2023 08:56:12.975 1365 41.08
04/18/2023 08:56:13.183 1365 41.08
04/18/2023 08:56:13.391 1360 41.08
04/18/2023 08:56:13.599 1353 41.08
04/18/2023 08:56:13.808 1365 41.08
04/18/2023 08:56:14.016 1358 41.08
04/18/2023 08:56:14.224 1353 41.08
04/18/2023 08:56:14.432 1366 41.08
04/18/2023 08:56:14.644 1358 41.08
04/18/2023 08:56:14.863 1355 41.08
04/18/2023 08:56:15.072 1365 41.08
04/18/2023 08:56:15.281 1360 41.08
04/18/2023 08:56:15.456 1363 41.08
04/18/2023 08:56:15.661 1355 41.08
04/18/2023 08:56:15.862 1360 41.08
04/18/2023 08:56:16.065 1352 41.08
04/18/2023 08:56:16.273 1357 41.08
04/18/2023 08:56:16.481 1359 41.08
04/18/2023 08:56:16.689 1366 41.08
04/18/2023 08:56:16.898 1356 41.08
04/18/2023 08:56:17.107 1363 41.08
04/18/2023 08:56:17.315 1364 41.08
04/18/2023 08:56:17.522 1363 41.08
04/18/2023 08:56:17.731 1360 41.08
04/18/2023 08:56:17.953 1362 41.08
04/18/2023 08:56:18.163 1362 41.08
04/18/2023 08:56:18.372 1361 41.08
04/18/2023 08:56:18.579 1357 41.08
04/18/2023 08:56:18.788 1360 41.08
04/18/2023 08:56:18.968 1359 41.08
04/18/2023 08:56:19.172 1361 41.08
04/18/2023 08:56:19.380 1370 41.08
04/18/2023 08:56:19.589 1362 41.08
04/18/2023 08:56:19.791 1360 41.08
04/18/2023 08:56:19.989 1362 41.08
04/18/2023 08:56:20.197 1367 41.08
04/18/2023 08:56:20.421 1363 41.08
04/18/2023 08:56:20.629 1360 41.08
04/18/2023 08:56:20.821 1351 41.08
04/18/2023 08:56:21.034 1364 41.08
04/18/2023 08:56:21.254 1355 41.08
04/18/2023 08:56:21.462 1362 41.08
04/18/2023 08:56:21.670 1361 41.08
04/18/2023 08:56:21.878 1366 41.08
04/18/2023 08:56:22.087 1356 41.08
04/18/2023 08:56:22.294 1355 41.08
04/18/2023 08:56:22.471 1361 41.08
04/18/2023 08:56:22.679 1357 41.08
04/18/2023 08:56:22.885 1356 41.08
04/18/2023 08:56:23.094 1372 41.08
04/18/2023 08:56:23.303 1355 41.08
04/18/2023 08:56:23.511 1365 41.08
04/18/2023 08:56:23.717 1370 41.08
04/18/2023 08:56:23.916 1352 41.08
04/18/2023 08:56:24.119 1368 41.08
04/18/2023 08:56:24.339 1359 41.08
04/18/2023 08:56:24.550 1354 41.08
04/18/2023 08:56:24.760 1360 41.08
04/18/2023 08:56:24.967 1353 41.08
04/18/2023 08:56:25.176 1364 41.08
04/18/2023 08:56:25.384 1360 41.08
04/18/2023 08:56:25.592 1362 41.08
04/18/2023 08:56:25.815 1360 41.08
04/18/2023 08:56:25.981 1358 41.08
04/18/2023 08:56:26.185 1349 41.08
04/18/2023 08:56:26.393 1355 41.08
04/18/2023 08:56:26.601 1353 41.08
04/18/2023 08:56:26.810 1361 41.08
04/18/2023 08:56:27.017 1356 41.08
04/18/2023 08:56:27.226 1361 41.08
04/18/2023 08:56:27.434 1358 41.08
04/18/2023 08:56:27.642 1362 41.08
04/18/2023 08:56:27.850 1357 41.08
04/18/2023 08:56:28.059 1357 41.08
04/18/2023 08:56:28.267 1359 41.08
04/18/2023 08:56:28.476 1357 41.08
04/18/2023 08:56:28.684 1357 41.08
04/18/2023 08:56:28.906 1351 41.08
04/18/2023 08:56:29.132 1354 41.08
04/18/2023 08:56:29.324 1363 41.08
04/18/2023 08:56:29.501 1357 41.08
04/18/2023 08:56:29.709 1363 41.08
04/18/2023 08:56:29.907 1362 41.08
04/18/2023 08:56:30.110 1360 41.08
04/18/2023 08:56:30.317 1357 41.08
04/18/2023 08:56:30.526 1366 41.08
04/18/2023 08:56:30.733 1360 41.08
04/18/2023 08:56:30.942 1358 41.08
04/18/2023 08:56:31.150 1360 41.08
04/18/2023 08:56:31.358 1360 41.08
04/18/2023 08:56:31.567 1359 41.08
04/18/2023 08:56:31.775 1357 41.08
04/18/2023 08:56:31.986 1359 41.08
04/18/2023 08:56:32.207 1360 41.08
04/18/2023 08:56:32.415 1358 41.08
04/18/2023 08:56:32.624 1359 41.08
04/18/2023 08:56:32.832 1360 41.08
04/18/2023 08:56:33.040 1363 41.08
04/18/2023 08:56:33.216 1359 41.08
04/18/2023 08:56:33.424 1360 41.08
04/18/2023 08:56:33.631 1360 41.08
04/18/2023 08:56:33.836 1360 41.08
04/18/2023 08:56:34.032 1365 41.08
04/18/2023 08:56:34.240 1359 41.05
04/18/2023 08:56:34.449 1354 41.08
04/18/2023 08:56:34.657 1364 41.05
04/18/2023 08:56:34.864 1364 41.05
04/18/2023 08:56:35.073 1356 41.05
04/18/2023 08:56:35.293 1358 41.05
04/18/2023 08:56:35.506 1351 41.05
04/18/2023 08:56:35.714 1361 41.05
04/18/2023 08:56:35.922 1362 41.05
04/18/2023 08:56:36.131 1362 41.05
04/18/2023 08:56:36.339 1362 41.05
04/18/2023 08:56:36.546 1359 41.05
04/18/2023 08:56:36.723 1359 41.05
04/18/2023 08:56:36.931 1357 41.05
04/18/2023 08:56:37.139 1357 41.05
04/18/2023 08:56:37.347 1359 41.05
04/18/2023 08:56:37.556 1359 41.05
04/18/2023 08:56:37.763 1352 41.05
04/18/2023 08:56:37.962 1354 41.05
04/18/2023 08:56:38.163 1357 41.05
04/18/2023 08:56:38.379 1357 41.05
04/18/2023 08:56:38.595 1366 41.05
04/18/2023 08:56:38.803 1362 41.05
04/18/2023 08:56:39.011 1355 41.05
04/18/2023 08:56:39.220 1367 41.05
04/18/2023 08:56:39.429 1355 41.05
04/18/2023 08:56:39.637 1362 41.05
04/18/2023 08:56:39.852 1362 41.05
04/18/2023 08:56:40.085 1367 41.05
04/18/2023 08:56:40.245 1368 41.05
04/18/2023 08:56:40.436 1354 41.05
