RAL10
Sampling=1
Gain=1
Zero_base=6877
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 09:02:11.610 7864 41.17
04/18/2023 09:02:11.817 7862 41.17
04/18/2023 09:02:12.025 7862 41.17
04/18/2023 09:02:12.235 7859 41.17
04/18/2023 09:02:12.450 7866 41.17
04/18/2023 09:02:12.667 7859 41.17
04/18/2023 09:02:12.875 7860 41.17
04/18/2023 09:02:13.083 7862 41.17
04/18/2023 09:02:13.291 7867 41.17
04/18/2023 09:02:13.500 7865 41.17
04/18/2023 09:02:13.676 7864 41.17
04/18/2023 09:02:13.883 7867 41.17
04/18/2023 09:02:14.091 7858 41.17
04/18/2023 09:02:14.298 7865 41.17
04/18/2023 09:02:14.501 7862 41.17
04/18/2023 09:02:14.700 7860 41.17
04/18/2023 09:02:14.908 7865 41.17
04/18/2023 09:02:15.116 7860 41.17
04/18/2023 09:02:15.324 7866 41.17
04/18/2023 09:02:15.532 7860 41.17
04/18/2023 09:02:15.740 7859 41.17
04/18/2023 09:02:15.949 7863 41.17
04/18/2023 09:02:16.157 7868 41.17
04/18/2023 09:02:16.366 7866 41.17
04/18/2023 09:02:16.573 7862 41.17
04/18/2023 09:02:16.792 7863 41.17
04/18/2023 09:02:17.006 7861 41.17
04/18/2023 09:02:17.213 7866 41.17
04/18/2023 09:02:17.422 7869 41.17
04/18/2023 09:02:17.631 7863 41.17
04/18/2023 09:02:17.838 7863 41.17
04/18/2023 09:02:18.014 7856 41.17
04/18/2023 09:02:18.222 7857 41.20
04/18/2023 09:02:18.430 7857 41.20
04/18/2023 09:02:18.628 7859 41.20
04/18/2023 09:02:18.832 7858 41.20
04/18/2023 09:02:19.040 7861 41.17
04/18/2023 09:02:19.248 7861 41.20
04/18/2023 09:02:19.456 7862 41.20
04/18/2023 09:02:19.663 7859 41.17
04/18/2023 09:02:19.873 7866 41.17
04/18/2023 09:02:20.080 7864 41.17
04/18/2023 09:02:20.289 7868 41.17
04/18/2023 09:02:20.497 7867 41.17
04/18/2023 09:02:20.706 7864 41.17
04/18/2023 09:02:20.922 7863 41.17
04/18/2023 09:02:21.138 7869 41.17
04/18/2023 09:02:21.345 7864 41.17
04/18/2023 09:02:21.555 7862 41.17
04/18/2023 09:02:21.762 7852 41.17
04/18/2023 09:02:21.939 7852 41.17
04/18/2023 09:02:22.147 7859 41.17
04/18/2023 09:02:22.356 7863 41.17
04/18/2023 09:02:22.557 7864 41.17
04/18/2023 09:02:22.756 7863 41.17
04/18/2023 09:02:22.963 7867 41.17
04/18/2023 09:02:23.172 7864 41.17
04/18/2023 09:02:23.380 7864 41.17
04/18/2023 09:02:23.588 7862 41.20
04/18/2023 09:02:23.796 7870 41.20
04/18/2023 09:02:24.004 7868 41.20
04/18/2023 09:02:24.213 7855 41.20
04/18/2023 09:02:24.421 7853 41.20
04/18/2023 09:02:24.628 7858 41.20
04/18/2023 09:02:24.837 7863 41.20
04/18/2023 09:02:25.050 7867 41.20
04/18/2023 09:02:25.268 7860 41.20
04/18/2023 09:02:25.482 7860 41.20
04/18/2023 09:02:25.686 7868 41.20
04/18/2023 09:02:25.894 7865 41.20
04/18/2023 09:02:26.070 7869 41.20
04/18/2023 09:02:26.278 7858 41.17
04/18/2023 09:02:26.487 7870 41.17
04/18/2023 09:02:26.685 7868 41.20
04/18/2023 09:02:26.888 7855 41.17
04/18/2023 09:02:27.096 7861 41.17
04/18/2023 09:02:27.304 7861 41.17
04/18/2023 09:02:27.512 7863 41.17
04/18/2023 09:02:27.736 7870 41.17
04/18/2023 09:02:27.944 7866 41.17
04/18/2023 09:02:28.152 7859 41.17
04/18/2023 09:02:28.359 7874 41.17
04/18/2023 09:02:28.551 7868 41.17
04/18/2023 09:02:28.759 7861 41.20
04/18/2023 09:02:28.967 7869 41.20
04/18/2023 09:02:29.181 7864 41.20
04/18/2023 09:02:29.399 7866 41.20
04/18/2023 09:02:29.607 7872 41.20
04/18/2023 09:02:29.817 7867 41.20
04/18/2023 09:02:30.024 7860 41.20
04/18/2023 09:02:30.202 7867 41.20
04/18/2023 09:02:30.409 7865 41.20
04/18/2023 09:02:30.613 7857 41.20
04/18/2023 09:02:30.814 7875 41.20
04/18/2023 09:02:31.017 7872 41.20
04/18/2023 09:02:31.225 7868 41.20
04/18/2023 09:02:31.433 7869 41.20
04/18/2023 09:02:31.642 7867 41.20
04/18/2023 09:02:31.850 7868 41.20
