RAL10
Sampling=1
Gain=1
Zero_base=2832
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 09:07:22.396 14924 41.23
04/18/2023 09:07:22.604 14921 41.20
04/18/2023 09:07:22.812 14921 41.20
04/18/2023 09:07:23.021 14925 41.20
04/18/2023 09:07:23.229 14929 41.20
04/18/2023 09:07:23.437 14914 41.20
04/18/2023 09:07:23.646 14933 41.20
04/18/2023 09:07:23.852 14924 41.20
04/18/2023 09:07:24.076 14929 41.20
04/18/2023 09:07:24.285 14925 41.20
04/18/2023 09:07:24.478 14927 41.20
04/18/2023 09:07:24.695 14929 41.20
04/18/2023 09:07:24.915 14930 41.20
04/18/2023 09:07:25.118 14926 41.20
04/18/2023 09:07:25.326 14921 41.20
04/18/2023 09:07:25.535 14926 41.20
04/18/2023 09:07:25.710 14928 41.20
04/18/2023 09:07:25.919 14932 41.20
04/18/2023 09:07:26.118 14926 41.20
04/18/2023 09:07:26.320 14930 41.20
04/18/2023 09:07:26.527 14932 41.20
04/18/2023 09:07:26.735 14936 41.23
04/18/2023 09:07:26.943 14924 41.23
04/18/2023 09:07:27.152 14932 41.23
04/18/2023 09:07:27.360 14927 41.23
04/18/2023 09:07:27.568 14926 41.23
04/18/2023 09:07:27.776 14929 41.23
04/18/2023 09:07:27.985 14928 41.23
04/18/2023 09:07:28.193 14917 41.23
04/18/2023 09:07:28.401 14924 41.23
04/18/2023 09:07:28.610 14921 41.23
04/18/2023 09:07:28.821 14931 41.23
04/18/2023 09:07:29.037 14935 41.23
04/18/2023 09:07:29.249 14929 41.23
04/18/2023 09:07:29.457 14919 41.23
04/18/2023 09:07:29.665 14923 41.23
04/18/2023 09:07:29.841 14932 41.23
04/18/2023 09:07:30.045 14923 41.23
04/18/2023 09:07:30.242 14929 41.23
04/18/2023 09:07:30.450 14919 41.23
04/18/2023 09:07:30.659 14926 41.23
04/18/2023 09:07:30.867 14931 41.23
04/18/2023 09:07:31.074 14929 41.23
04/18/2023 09:07:31.285 14929 41.23
04/18/2023 09:07:31.508 14932 41.23
04/18/2023 09:07:31.715 14935 41.23
04/18/2023 09:07:31.924 14931 41.23
04/18/2023 09:07:32.117 14936 41.23
04/18/2023 09:07:32.324 14929 41.23
04/18/2023 09:07:32.533 14933 41.23
04/18/2023 09:07:32.742 14935 41.23
04/18/2023 09:07:32.949 14927 41.23
04/18/2023 09:07:33.158 14920 41.23
04/18/2023 09:07:33.378 14931 41.23
04/18/2023 09:07:33.589 14940 41.23
04/18/2023 09:07:33.797 14930 41.23
04/18/2023 09:07:33.973 14934 41.23
04/18/2023 09:07:34.172 14921 41.23
04/18/2023 09:07:34.375 14931 41.23
04/18/2023 09:07:34.583 14932 41.23
04/18/2023 09:07:34.791 14931 41.23
04/18/2023 09:07:34.999 14916 41.23
04/18/2023 09:07:35.207 14926 41.23
04/18/2023 09:07:35.416 14925 41.23
04/18/2023 09:07:35.623 14926 41.23
04/18/2023 09:07:35.832 14925 41.23
04/18/2023 09:07:36.040 14921 41.23
04/18/2023 09:07:36.247 14929 41.23
04/18/2023 09:07:36.457 14936 41.23
04/18/2023 09:07:36.664 14931 41.23
04/18/2023 09:07:36.873 14935 41.23
04/18/2023 09:07:37.081 14930 41.23
04/18/2023 09:07:37.289 14932 41.23
04/18/2023 09:07:37.500 14927 41.23
04/18/2023 09:07:37.717 14936 41.23
04/18/2023 09:07:37.929 14926 41.23
04/18/2023 09:07:38.099 14931 41.23
04/18/2023 09:07:38.298 14932 41.23
04/18/2023 09:07:38.505 14935 41.23
04/18/2023 09:07:38.714 14923 41.23
04/18/2023 09:07:38.921 14943 41.23
04/18/2023 09:07:39.130 14929 41.23
04/18/2023 09:07:39.338 14928 41.23
04/18/2023 09:07:39.546 14927 41.23
04/18/2023 09:07:39.756 14934 41.23
04/18/2023 09:07:39.961 14928 41.23
04/18/2023 09:07:40.170 14926 41.23
04/18/2023 09:07:40.379 14924 41.23
04/18/2023 09:07:40.587 14922 41.23
04/18/2023 09:07:40.796 14926 41.23
04/18/2023 09:07:41.004 14920 41.23
04/18/2023 09:07:41.212 14931 41.23
04/18/2023 09:07:41.420 14927 41.23
04/18/2023 09:07:41.629 14923 41.23
04/18/2023 09:07:41.837 14935 41.23
04/18/2023 09:07:42.056 14926 41.23
04/18/2023 09:07:42.269 14928 41.23
04/18/2023 09:07:42.429 14923 41.23
04/18/2023 09:07:42.638 14926 41.23
04/18/2023 09:07:42.845 14924 41.23
04/18/2023 09:07:43.053 14921 41.23
04/18/2023 09:07:43.260 14920 41.23
04/18/2023 09:07:43.470 14922 41.23
04/18/2023 09:07:43.678 14923 41.23
04/18/2023 09:07:43.887 14925 41.23
04/18/2023 09:07:44.091 14929 41.23
04/18/2023 09:07:44.291 14935 41.23
04/18/2023 09:07:44.509 14925 41.23
04/18/2023 09:07:44.719 14934 41.23
04/18/2023 09:07:44.926 14922 41.23
04/18/2023 09:07:45.136 14921 41.23
04/18/2023 09:07:45.344 14925 41.23
04/18/2023 09:07:45.552 14934 41.23
04/18/2023 09:07:45.760 14930 41.23
04/18/2023 09:07:45.967 14932 41.23
04/18/2023 09:07:46.180 14929 41.23
04/18/2023 09:07:46.396 14918 41.23
04/18/2023 09:07:46.560 14934 41.23
04/18/2023 09:07:46.768 14927 41.23
04/18/2023 09:07:46.977 14922 41.23
04/18/2023 09:07:47.186 14924 41.23
