RAL10
Sampling=1
Gain=1
Zero_base=6877
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:08:29.444 982 41.02
04/18/2023 10:08:29.653 996 41.05
04/18/2023 10:08:29.860 984 41.02
04/18/2023 10:08:30.069 975 41.02
04/18/2023 10:08:30.277 978 41.05
04/18/2023 10:08:30.486 988 41.02
04/18/2023 10:08:30.693 995 41.02
04/18/2023 10:08:30.900 980 41.02
04/18/2023 10:08:31.111 979 41.02
04/18/2023 10:08:31.318 982 41.05
04/18/2023 10:08:31.526 986 41.05
04/18/2023 10:08:31.735 982 41.05
04/18/2023 10:08:31.943 978 41.05
04/18/2023 10:08:32.151 980 41.05
04/18/2023 10:08:32.360 986 41.02
04/18/2023 10:08:32.575 977 41.02
04/18/2023 10:08:32.792 992 41.02
04/18/2023 10:08:33.001 983 41.02
04/18/2023 10:08:33.160 982 41.02
04/18/2023 10:08:33.369 975 41.02
04/18/2023 10:08:33.576 992 41.02
04/18/2023 10:08:33.785 983 41.02
04/18/2023 10:08:34.008 970 41.02
04/18/2023 10:08:34.217 984 41.02
04/18/2023 10:08:34.410 986 41.02
04/18/2023 10:08:34.617 981 41.02
04/18/2023 10:08:34.826 981 41.02
04/18/2023 10:08:35.033 985 41.02
04/18/2023 10:08:35.242 988 41.02
04/18/2023 10:08:35.451 991 41.02
04/18/2023 10:08:35.659 984 41.02
04/18/2023 10:08:35.865 990 41.02
04/18/2023 10:08:36.073 988 41.02
04/18/2023 10:08:36.282 999 41.02
04/18/2023 10:08:36.490 995 41.02
04/18/2023 10:08:36.708 993 41.02
04/18/2023 10:08:36.922 983 41.02
04/18/2023 10:08:37.090 991 41.02
04/18/2023 10:08:37.291 991 41.02
04/18/2023 10:08:37.500 969 41.02
04/18/2023 10:08:37.706 979 41.02
04/18/2023 10:08:37.915 991 41.02
04/18/2023 10:08:38.123 985 41.02
04/18/2023 10:08:38.332 966 41.02
04/18/2023 10:08:38.541 976 41.02
04/18/2023 10:08:38.749 999 41.02
04/18/2023 10:08:38.955 993 41.05
04/18/2023 10:08:39.164 967 41.05
04/18/2023 10:08:39.373 977 41.02
04/18/2023 10:08:39.582 989 41.02
04/18/2023 10:08:39.790 982 41.05
04/18/2023 10:08:39.998 969 41.05
04/18/2023 10:08:40.206 979 41.05
04/18/2023 10:08:40.414 998 41.05
04/18/2023 10:08:40.626 968 41.05
04/18/2023 10:08:40.843 967 41.05
04/18/2023 10:08:41.055 989 41.05
04/18/2023 10:08:41.215 984 41.05
04/18/2023 10:08:41.422 965 41.05
04/18/2023 10:08:41.631 964 41.05
04/18/2023 10:08:41.840 988 41.05
04/18/2023 10:08:42.052 984 41.05
04/18/2023 10:08:42.256 966 41.05
04/18/2023 10:08:42.480 976 41.05
04/18/2023 10:08:42.672 990 41.05
04/18/2023 10:08:42.881 973 41.05
04/18/2023 10:08:43.084 961 41.05
04/18/2023 10:08:43.296 979 41.05
04/18/2023 10:08:43.505 990 41.05
04/18/2023 10:08:43.712 976 41.05
04/18/2023 10:08:43.925 970 41.05
04/18/2023 10:08:44.129 979 41.05
04/18/2023 10:08:44.338 982 41.05
04/18/2023 10:08:44.546 971 41.05
04/18/2023 10:08:44.762 975 41.02
04/18/2023 10:08:44.977 983 41.05
04/18/2023 10:08:45.144 981 41.05
04/18/2023 10:08:45.347 964 41.02
04/18/2023 10:08:45.554 977 41.02
04/18/2023 10:08:45.763 988 41.02
04/18/2023 10:08:45.972 975 41.05
04/18/2023 10:08:46.179 963 41.05
04/18/2023 10:08:46.388 978 41.02
04/18/2023 10:08:46.595 988 41.02
04/18/2023 10:08:46.804 960 41.02
04/18/2023 10:08:47.008 946 41.02
04/18/2023 10:08:47.220 961 41.05
04/18/2023 10:08:47.429 973 41.05
04/18/2023 10:08:47.636 970 41.05
04/18/2023 10:08:47.845 967 41.05
04/18/2023 10:08:48.053 968 41.05
04/18/2023 10:08:48.262 979 41.05
04/18/2023 10:08:48.470 962 41.05
04/18/2023 10:08:48.677 976 41.05
04/18/2023 10:08:48.895 981 41.05
04/18/2023 10:08:49.110 973 41.05
04/18/2023 10:08:49.270 967 41.02
04/18/2023 10:08:49.478 979 41.02
04/18/2023 10:08:49.687 975 41.02
04/18/2023 10:08:49.895 967 41.02
04/18/2023 10:08:50.103 976 41.02
04/18/2023 10:08:50.312 985 41.02
04/18/2023 10:08:50.520 976 41.05
04/18/2023 10:08:50.728 969 41.02
04/18/2023 10:08:50.935 985 41.02
04/18/2023 10:08:51.143 994 41.02
04/18/2023 10:08:51.366 970 41.05
04/18/2023 10:08:51.575 972 41.02
04/18/2023 10:08:51.768 980 41.02
04/18/2023 10:08:51.975 972 41.05
04/18/2023 10:08:52.183 970 41.02
04/18/2023 10:08:52.393 975 41.02
04/18/2023 10:08:52.601 984 41.02
04/18/2023 10:08:52.812 964 41.05
04/18/2023 10:08:53.031 974 41.05
04/18/2023 10:08:53.196 974 41.05
04/18/2023 10:08:53.401 982 41.05
