RAL10
Sampling=1
Gain=1
Zero_base=2832
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:02:51.043 8363 41.08
04/18/2023 10:02:51.253 8371 41.08
04/18/2023 10:02:51.465 8365 41.08
04/18/2023 10:02:51.674 8371 41.08
04/18/2023 10:02:51.882 8360 41.08
04/18/2023 10:02:52.090 8365 41.08
04/18/2023 10:02:52.298 8371 41.08
04/18/2023 10:02:52.505 8364 41.08
04/18/2023 10:02:52.714 8361 41.08
04/18/2023 10:02:52.923 8366 41.08
04/18/2023 10:02:53.141 8374 41.08
04/18/2023 10:02:53.308 8367 41.08
04/18/2023 10:02:53.515 8374 41.08
04/18/2023 10:02:53.724 8370 41.08
04/18/2023 10:02:53.931 8367 41.08
04/18/2023 10:02:54.140 8372 41.08
04/18/2023 10:02:54.348 8363 41.08
04/18/2023 10:02:54.555 8369 41.08
04/18/2023 10:02:54.764 8369 41.08
04/18/2023 10:02:54.969 8363 41.08
04/18/2023 10:02:55.169 8371 41.08
04/18/2023 10:02:55.383 8377 41.08
04/18/2023 10:02:55.596 8366 41.08
04/18/2023 10:02:55.806 8371 41.08
04/18/2023 10:02:56.013 8365 41.08
04/18/2023 10:02:56.222 8364 41.08
04/18/2023 10:02:56.430 8372 41.08
04/18/2023 10:02:56.638 8374 41.08
04/18/2023 10:02:56.846 8367 41.08
04/18/2023 10:02:57.054 8361 41.08
04/18/2023 10:02:57.269 8365 41.08
04/18/2023 10:02:57.439 8370 41.08
04/18/2023 10:02:57.647 8363 41.08
04/18/2023 10:02:57.856 8371 41.08
04/18/2023 10:02:58.063 8362 41.08
04/18/2023 10:02:58.272 8367 41.08
04/18/2023 10:02:58.479 8357 41.08
04/18/2023 10:02:58.687 8361 41.08
04/18/2023 10:02:58.895 8363 41.08
04/18/2023 10:02:59.094 8363 41.08
04/18/2023 10:02:59.296 8376 41.08
04/18/2023 10:02:59.505 8363 41.08
04/18/2023 10:02:59.724 8361 41.08
04/18/2023 10:02:59.937 8369 41.08
04/18/2023 10:03:00.145 8367 41.08
04/18/2023 10:03:00.354 8369 41.08
04/18/2023 10:03:00.563 8358 41.08
04/18/2023 10:03:00.770 8374 41.08
04/18/2023 10:03:00.978 8367 41.08
04/18/2023 10:03:01.187 8363 41.11
04/18/2023 10:03:01.395 8361 41.11
04/18/2023 10:03:01.572 8361 41.08
04/18/2023 10:03:01.779 8363 41.08
04/18/2023 10:03:01.987 8368 41.08
04/18/2023 10:03:02.196 8363 41.08
04/18/2023 10:03:02.403 8368 41.08
04/18/2023 10:03:02.612 8361 41.08
04/18/2023 10:03:02.819 8366 41.08
04/18/2023 10:03:03.026 8366 41.08
04/18/2023 10:03:03.220 8362 41.08
04/18/2023 10:03:03.428 8364 41.08
04/18/2023 10:03:03.635 8361 41.08
04/18/2023 10:03:03.850 8365 41.11
04/18/2023 10:03:04.066 8367 41.11
04/18/2023 10:03:04.277 8359 41.11
04/18/2023 10:03:04.484 8358 41.08
04/18/2023 10:03:04.692 8366 41.08
04/18/2023 10:03:04.902 8366 41.08
04/18/2023 10:03:05.109 8363 41.08
04/18/2023 10:03:05.318 8363 41.08
04/18/2023 10:03:05.526 8361 41.08
04/18/2023 10:03:05.702 8366 41.11
04/18/2023 10:03:05.910 8356 41.08
04/18/2023 10:03:06.118 8363 41.08
04/18/2023 10:03:06.326 8363 41.08
04/18/2023 10:03:06.535 8367 41.11
04/18/2023 10:03:06.743 8367 41.08
04/18/2023 10:03:06.947 8365 41.08
04/18/2023 10:03:07.146 8375 41.08
04/18/2023 10:03:07.351 8362 41.08
04/18/2023 10:03:07.559 8358 41.08
04/18/2023 10:03:07.768 8366 41.08
04/18/2023 10:03:07.979 8366 41.08
04/18/2023 10:03:08.196 8363 41.08
04/18/2023 10:03:08.408 8362 41.08
04/18/2023 10:03:08.616 8363 41.08
04/18/2023 10:03:08.825 8367 41.08
04/18/2023 10:03:09.032 8355 41.08
04/18/2023 10:03:09.241 8362 41.08
04/18/2023 10:03:09.449 8369 41.08
04/18/2023 10:03:09.658 8367 41.08
04/18/2023 10:03:09.834 8365 41.08
04/18/2023 10:03:10.042 8365 41.11
04/18/2023 10:03:10.267 8361 41.11
04/18/2023 10:03:10.473 8364 41.11
04/18/2023 10:03:10.666 8367 41.11
04/18/2023 10:03:10.872 8367 41.11
04/18/2023 10:03:11.072 8363 41.08
04/18/2023 10:03:11.275 8361 41.08
04/18/2023 10:03:11.482 8353 41.08
04/18/2023 10:03:11.692 8368 41.08
04/18/2023 10:03:11.899 8366 41.08
04/18/2023 10:03:12.108 8356 41.08
04/18/2023 10:03:12.324 8356 41.08
04/18/2023 10:03:12.540 8359 41.08
04/18/2023 10:03:12.748 8374 41.08
04/18/2023 10:03:12.955 8359 41.08
04/18/2023 10:03:13.164 8369 41.08
04/18/2023 10:03:13.374 8360 41.08
04/18/2023 10:03:13.582 8363 41.08
04/18/2023 10:03:13.790 8364 41.08
04/18/2023 10:03:13.966 8363 41.08
04/18/2023 10:03:14.173 8366 41.08
04/18/2023 10:03:14.383 8361 41.08
04/18/2023 10:03:14.590 8351 41.08
04/18/2023 10:03:14.799 8355 41.08
04/18/2023 10:03:14.998 8359 41.08
04/18/2023 10:03:15.198 8357 41.08
04/18/2023 10:03:15.406 8342 41.08
04/18/2023 10:03:15.614 8362 41.08
04/18/2023 10:03:15.823 8366 41.08
04/18/2023 10:03:16.032 8358 41.08
04/18/2023 10:03:16.240 8350 41.08
04/18/2023 10:03:16.448 8369 41.08
04/18/2023 10:03:16.667 8370 41.08
04/18/2023 10:03:16.881 8353 41.08
04/18/2023 10:03:17.089 8364 41.08
