data_ora,rad,temperatura,elevazione
2022-12-23 02:51:01.692,3939,40.32,25.0
2022-12-23 02:51:01.911,3959,40.32,25.0
2022-12-23 02:51:02.130,3951,40.32,25.0
2022-12-23 02:51:02.333,3945,40.32,25.0
2022-12-23 02:51:02.552,3973,40.32,25.0
2022-12-23 02:51:02.755,3960,40.32,25.0
2022-12-23 02:51:02.958,3958,40.32,25.0
2022-12-23 02:51:03.177,3955,40.29,25.0
2022-12-23 02:51:03.380,3953,40.29,25.0
2022-12-23 02:51:03.552,3945,40.29,25.0
2022-12-23 02:51:03.755,3957,40.29,25.0
2022-12-23 02:51:03.974,3962,40.29,25.0
2022-12-23 02:51:04.177,3975,40.29,25.0
2022-12-23 02:51:04.380,3952,40.29,25.0
2022-12-23 02:51:04.599,3967,40.32,25.0
2022-12-23 02:51:04.802,3990,40.32,25.0
2022-12-23 02:51:05.005,3994,40.32,25.0
2022-12-23 02:51:05.192,3984,40.32,25.0
2022-12-23 02:51:05.411,4002,40.29,25.0
2022-12-23 02:51:05.630,3984,40.29,25.0
2022-12-23 02:51:05.833,3990,40.29,25.0
2022-12-23 02:51:06.052,3998,40.29,25.0
2022-12-23 02:51:06.255,3982,40.29,25.0
2022-12-23 02:51:06.458,3978,40.29,25.0
2022-12-23 02:51:06.661,3986,40.29,25.0
2022-12-23 02:51:06.880,3967,40.29,25.0
2022-12-23 02:51:07.083,3990,40.29,25.0
2022-12-23 02:51:07.302,3957,40.32,25.0
2022-12-23 02:51:07.520,3990,40.32,25.0
2022-12-23 02:51:07.677,3968,40.32,25.0
2022-12-23 02:51:07.880,3987,40.32,25.0
2022-12-23 02:51:08.083,3977,40.32,25.0
2022-12-23 02:51:08.302,3967,40.32,25.0
2022-12-23 02:51:08.505,3972,40.32,25.0
2022-12-23 02:51:08.708,3989,40.32,25.0
2022-12-23 02:51:08.927,4009,40.32,25.0
2022-12-23 02:51:09.130,3980,40.32,25.0
2022-12-23 02:51:09.333,3992,40.32,25.0
2022-12-23 02:51:09.536,4023,40.32,25.0
2022-12-23 02:51:09.755,4005,40.32,25.0
2022-12-23 02:51:09.958,4008,40.32,25.0
2022-12-23 02:51:10.176,4023,40.32,25.0
2022-12-23 02:51:10.380,4017,40.32,25.0
2022-12-23 02:51:10.598,4001,40.32,25.0
2022-12-23 02:51:10.801,4007,40.32,25.0
2022-12-23 02:51:11.051,4010,40.32,25.0
2022-12-23 02:51:11.223,4006,40.32,25.0
2022-12-23 02:51:11.426,4001,40.32,25.0
2022-12-23 02:51:11.630,3975,40.32,25.0
2022-12-23 02:51:11.817,4000,40.32,25.0
2022-12-23 02:51:12.020,3979,40.32,25.0
2022-12-23 02:51:12.223,3978,40.32,25.0
2022-12-23 02:51:12.442,3979,40.32,25.0
2022-12-23 02:51:12.645,3976,40.32,25.0
2022-12-23 02:51:12.833,3977,40.32,25.0
2022-12-23 02:51:13.051,3959,40.32,25.0
2022-12-23 02:51:13.255,3969,40.32,25.0
2022-12-23 02:51:13.458,3971,40.32,25.0
2022-12-23 02:51:13.661,3966,40.32,25.0
2022-12-23 02:51:13.879,3957,40.32,25.0
2022-12-23 02:51:14.098,3957,40.32,25.0
2022-12-23 02:51:14.296,3933,40.32,25.0
2022-12-23 02:51:14.515,3929,40.32,25.0
2022-12-23 02:51:14.718,3946,40.32,25.0
2022-12-23 02:51:14.937,3948,40.32,25.0
2022-12-23 02:51:15.140,3914,40.32,25.0
2022-12-23 02:51:15.343,3920,40.32,25.0
2022-12-23 02:51:15.546,3916,40.32,25.0
2022-12-23 02:51:15.765,3924,40.32,25.0
2022-12-23 02:51:15.937,3906,40.32,25.0
2022-12-23 02:51:16.140,3918,40.32,25.0
2022-12-23 02:51:16.358,3925,40.32,25.0
2022-12-23 02:51:16.562,3935,40.32,25.0
2022-12-23 02:51:16.765,3922,40.32,25.0
2022-12-23 02:51:16.968,3918,40.32,25.0
2022-12-23 02:51:17.187,3936,40.32,25.0
2022-12-23 02:51:17.405,3929,40.32,25.0
2022-12-23 02:51:17.593,3954,40.32,25.0
2022-12-23 02:51:17.796,3949,40.32,25.0
2022-12-23 02:51:18.015,3971,40.32,25.0
2022-12-23 02:51:18.218,3939,40.32,25.0
2022-12-23 02:51:18.421,3936,40.32,25.0
2022-12-23 02:51:18.640,3968,40.32,25.0
2022-12-23 02:51:18.843,3950,40.32,25.0
2022-12-23 02:51:19.046,3945,40.32,25.0
2022-12-23 02:51:19.265,3979,40.32,25.0
2022-12-23 02:51:19.483,3957,40.32,25.0
2022-12-23 02:51:19.686,3974,40.32,25.0
2022-12-23 02:51:19.921,3955,40.32,25.0
2022-12-23 02:51:20.077,3976,40.32,25.0
2022-12-23 02:51:20.280,3964,40.32,25.0
2022-12-23 02:51:20.468,3976,40.32,25.0
2022-12-23 02:51:20.686,3970,40.32,25.0
2022-12-23 02:51:20.890,3979,40.32,25.0
2022-12-23 02:51:21.093,3978,40.32,25.0
2022-12-23 02:51:21.311,3993,40.32,25.0
2022-12-23 02:51:21.514,3966,40.32,25.0
2022-12-23 02:51:21.718,3972,40.32,25.0
2022-12-23 02:51:21.921,3973,40.32,25.0
2022-12-23 02:51:22.139,3991,40.32,25.0
2022-12-23 02:51:22.343,3996,40.32,25.0
2022-12-23 02:51:22.546,3990,40.32,25.0
2022-12-23 02:51:22.764,3991,40.32,25.0
2022-12-23 02:51:22.968,4010,40.32,25.0
2022-12-23 02:51:23.186,4011,40.32,25.0
2022-12-23 02:51:23.405,4013,40.32,25.0
2022-12-23 02:51:23.608,4021,40.32,25.0
2022-12-23 02:51:23.811,3997,40.32,25.0
2022-12-23 02:51:24.014,4033,40.32,25.0
2022-12-23 02:51:24.202,4030,40.32,25.0
2022-12-23 02:51:24.405,4000,40.32,25.0
2022-12-23 02:51:24.608,3996,40.32,25.0
2022-12-23 02:51:24.811,3987,40.32,25.0
2022-12-23 02:51:25.030,4005,40.32,25.0
2022-12-23 02:51:25.233,3999,40.32,25.0
2022-12-23 02:51:25.436,3984,40.32,25.0
2022-12-23 02:51:25.639,3979,40.32,25.0
2022-12-23 02:51:25.858,3966,40.32,25.0
2022-12-23 02:51:26.046,3992,40.32,25.0
2022-12-23 02:51:26.264,3980,40.32,25.0
2022-12-23 02:51:26.467,3978,40.32,25.0
2022-12-23 02:51:26.686,3966,40.32,25.0
2022-12-23 02:51:26.905,3979,40.29,25.0
2022-12-23 02:51:27.108,3996,40.32,25.0
2022-12-23 02:51:27.311,4006,40.29,25.0
2022-12-23 02:51:27.514,4001,40.29,25.0
2022-12-23 02:51:27.733,3995,40.29,25.0
2022-12-23 02:51:27.936,4006,40.32,25.0
2022-12-23 02:51:28.155,3979,40.32,25.0
2022-12-23 02:51:28.327,4001,40.32,25.0
2022-12-23 02:51:28.530,3992,40.32,25.0
2022-12-23 02:51:28.733,4001,40.29,25.0
2022-12-23 02:51:28.936,4014,40.29,25.0
2022-12-23 02:51:29.155,3998,40.29,25.0
2022-12-23 02:51:29.358,3998,40.29,25.0
2022-12-23 02:51:29.561,4017,40.29,25.0
2022-12-23 02:51:29.780,3999,40.29,25.0
2022-12-23 02:51:29.983,4018,40.29,25.0
2022-12-23 02:51:30.186,4017,40.29,25.0
2022-12-23 02:51:30.405,4002,40.29,25.0
2022-12-23 02:51:30.608,4023,40.29,25.0
2022-12-23 02:51:30.827,4000,40.29,25.0
2022-12-23 02:51:31.014,4013,40.29,25.0
2022-12-23 02:51:31.233,4010,40.29,25.0
2022-12-23 02:51:31.436,3997,40.29,25.0
2022-12-23 02:51:31.639,4003,40.29,25.0
2022-12-23 02:51:31.858,4004,40.29,25.0
2022-12-23 02:51:32.077,3990,40.29,25.0
2022-12-23 02:51:32.280,4000,40.29,25.0
2022-12-23 02:51:32.452,3997,40.29,25.0
2022-12-23 02:51:32.670,3981,40.29,25.0
2022-12-23 02:51:32.874,3979,40.29,25.0
2022-12-23 02:51:33.077,4002,40.29,25.0
2022-12-23 02:51:33.280,3988,40.29,25.0
2022-12-23 02:51:33.483,3993,40.29,25.0
2022-12-23 02:51:33.686,3998,40.29,25.0
2022-12-23 02:51:33.889,4003,40.29,25.0
2022-12-23 02:51:34.108,3986,40.29,25.0
2022-12-23 02:51:34.327,3987,40.29,25.0
2022-12-23 02:51:34.514,4008,40.29,25.0
2022-12-23 02:51:34.733,4003,40.29,25.0
2022-12-23 02:51:34.936,3993,40.29,25.0
2022-12-23 02:51:35.139,4026,40.29,25.0
2022-12-23 02:51:35.358,4030,40.29,25.0
