RAL10
Sampling=1
Gain=5
Zero_base=8900
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 08:36:29.871 8511 40.74
04/18/2023 08:36:30.078 8523 40.74
04/18/2023 08:36:30.287 8498 40.74
04/18/2023 08:36:30.496 8515 40.74
04/18/2023 08:36:30.704 8499 40.74
04/18/2023 08:36:30.880 8507 40.74
04/18/2023 08:36:31.088 8520 40.74
04/18/2023 08:36:31.296 8509 40.74
04/18/2023 08:36:31.503 8511 40.74
04/18/2023 08:36:31.712 8493 40.74
04/18/2023 08:36:31.921 8524 40.74
04/18/2023 08:36:32.128 8504 40.74
04/18/2023 08:36:32.328 8512 40.74
04/18/2023 08:36:32.530 8509 40.74
04/18/2023 08:36:32.738 8508 40.74
04/18/2023 08:36:32.947 8515 40.74
04/18/2023 08:36:33.163 8502 40.74
04/18/2023 08:36:33.394 8524 40.74
04/18/2023 08:36:33.602 8514 40.74
04/18/2023 08:36:33.794 8513 40.74
04/18/2023 08:36:34.001 8504 40.74
04/18/2023 08:36:34.210 8521 40.74
04/18/2023 08:36:34.417 8510 40.74
04/18/2023 08:36:34.627 8524 40.74
04/18/2023 08:36:34.801 8520 40.74
04/18/2023 08:36:35.009 8516 40.74
04/18/2023 08:36:35.218 8498 40.74
04/18/2023 08:36:35.427 8520 40.74
04/18/2023 08:36:35.635 8523 40.74
04/18/2023 08:36:35.844 8521 40.74
04/18/2023 08:36:36.051 8532 40.74
04/18/2023 08:36:36.252 8511 40.74
04/18/2023 08:36:36.451 8522 40.74
04/18/2023 08:36:36.661 8523 40.74
04/18/2023 08:36:36.869 8509 40.74
04/18/2023 08:36:37.081 8509 40.74
04/18/2023 08:36:37.299 8525 40.74
04/18/2023 08:36:37.509 8521 40.74
04/18/2023 08:36:37.716 8519 40.74
04/18/2023 08:36:37.926 8513 40.74
04/18/2023 08:36:38.134 8524 40.74
04/18/2023 08:36:38.342 8520 40.74
