               data_ora  rad  temperatura elevazione
2023-04-08 23:22:04.778 3508        40.38         20
2023-04-08 23:22:04.982 3508        40.38         20
2023-04-08 23:22:05.179 3511        40.38         20
2023-04-08 23:22:05.387 3522        40.38         20
2023-04-08 23:22:05.596 3505        40.38         20
2023-04-08 23:22:05.804 3505        40.38         20
2023-04-08 23:22:06.012 3501        40.38         20
2023-04-08 23:22:06.220 3507        40.38         20
2023-04-08 23:22:06.435 3514        40.38         20
2023-04-08 23:22:06.652 3496        40.38         20
2023-04-08 23:22:06.861 3496        40.38         20
2023-04-08 23:22:07.070 3491        40.38         20
2023-04-08 23:22:07.278 3489        40.38         20
2023-04-08 23:22:07.487 3490        40.38         20
2023-04-08 23:22:07.708 3503        40.38         20
2023-04-08 23:22:07.885 3486        40.38         20
2023-04-08 23:22:08.093 3504        40.38         20
2023-04-08 23:22:08.286 3493        40.41         20
2023-04-08 23:22:08.494 3501        40.41         20
2023-04-08 23:22:08.701 3495        40.41         20
2023-04-08 23:22:08.903 3491        40.41         20
2023-04-08 23:22:09.102 3482        40.38         20
2023-04-08 23:22:09.311 3506        40.38         20
2023-04-08 23:22:09.519 3490        40.38         20
2023-04-08 23:22:09.727 3492        40.38         20
2023-04-08 23:22:09.936 3508        40.38         20
2023-04-08 23:22:10.144 3503        40.38         20
2023-04-08 23:22:10.356 3496        40.38         20
2023-04-08 23:22:10.573 3498        40.41         20
2023-04-08 23:22:10.784 3486        40.38         20
2023-04-08 23:22:10.992 3491        40.38         20
2023-04-08 23:22:11.201 3497        40.38         20
2023-04-08 23:22:11.408 3498        40.38         20
2023-04-08 23:22:11.617 3495        40.41         20
2023-04-08 23:22:11.793 3489        40.41         20
2023-04-08 23:22:12.001 3495        40.41         20
2023-04-08 23:22:12.210 3499        40.41         20
2023-04-08 23:22:12.418 3482        40.41         20
2023-04-08 23:22:12.626 3503        40.41         20
2023-04-08 23:22:12.825 3492        40.41         20
2023-04-08 23:22:13.026 3494        40.38         20
2023-04-08 23:22:13.235 3498        40.38         20
2023-04-08 23:22:13.442 3507        40.38         20
2023-04-08 23:22:13.650 3498        40.41         20
2023-04-08 23:22:13.859 3501        40.41         20
2023-04-08 23:22:14.068 3503        40.41         20
2023-04-08 23:22:14.275 3494        40.41         20
2023-04-08 23:22:14.490 3494        40.41         20
2023-04-08 23:22:14.708 3498        40.41         20
2023-04-08 23:22:14.916 3506        40.41         20
2023-04-08 23:22:15.124 3490        40.38         20
2023-04-08 23:22:15.332 3500        40.38         20
